key	value	date
AGOC-3A	0.298721	12/30/16 0:0:0
Methylosmolene	0.284063	12/30/16 0:0:0
Appluimonia	0.221744	12/30/16 0:0:0
Appluimonia	0.2055	12/30/16 0:0:0
Methylosmolene	0.197916	12/30/16 0:0:0
Methylosmolene	0.174341	12/30/16 0:0:0
AGOC-3A	0.128598	12/30/16 0:0:0
AGOC-3A	0.0944329	12/30/16 0:0:0
Chlorodinine	0.0872384	12/30/16 0:0:0
Chlorodinine	0.0786037	12/30/16 0:0:0
Appluimonia	0.0722295	12/30/16 0:0:0
AGOC-3A	0.00251325	12/30/16 0:0:0
Appluimonia	2.0683	12/30/16 1:0:0
Chlorodinine	1.98559	12/30/16 1:0:0
AGOC-3A	1.80084	12/30/16 1:0:0
Methylosmolene	1.76786	12/30/16 1:0:0
Chlorodinine	0.929435	12/30/16 1:0:0
Methylosmolene	0.856684	12/30/16 1:0:0
Methylosmolene	0.781371	12/30/16 1:0:0
Appluimonia	0.773603	12/30/16 1:0:0
Appluimonia	0.720333	12/30/16 1:0:0
Methylosmolene	0.642226	12/30/16 1:0:0
Methylosmolene	0.612081	12/30/16 1:0:0
Methylosmolene	0.607754	12/30/16 1:0:0
AGOC-3A	0.604622	12/30/16 1:0:0
Chlorodinine	0.581961	12/30/16 1:0:0
Appluimonia	0.561613	12/30/16 1:0:0
Chlorodinine	0.552579	12/30/16 1:0:0
Chlorodinine	0.519681	12/30/16 1:0:0
Appluimonia	0.493014	12/30/16 1:0:0
Methylosmolene	0.44221	12/30/16 1:0:0
Chlorodinine	0.432334	12/30/16 1:0:0
AGOC-3A	0.431816	12/30/16 1:0:0
Appluimonia	0.428976	12/30/16 1:0:0
Appluimonia	0.381269	12/30/16 1:0:0
AGOC-3A	0.37345	12/30/16 1:0:0
AGOC-3A	0.346182	12/30/16 1:0:0
Methylosmolene	0.320982	12/30/16 1:0:0
Chlorodinine	0.269317	12/30/16 1:0:0
Methylosmolene	0.261617	12/30/16 1:0:0
Appluimonia	0.253491	12/30/16 1:0:0
Appluimonia	0.198222	12/30/16 1:0:0
AGOC-3A	0.195268	12/30/16 1:0:0
Chlorodinine	0.192151	12/30/16 1:0:0
AGOC-3A	0.130046	12/30/16 1:0:0
AGOC-3A	0.128464	12/30/16 1:0:0
AGOC-3A	0.0612824	12/30/16 1:0:0
Chlorodinine	0.00710893	12/30/16 1:0:0
Appluimonia	2.88246	12/30/16 2:0:0
Chlorodinine	2.18424	12/30/16 2:0:0
Methylosmolene	2.08002	12/30/16 2:0:0
Appluimonia	2.0245	12/30/16 2:0:0
AGOC-3A	1.60869	12/30/16 2:0:0
Chlorodinine	1.29476	12/30/16 2:0:0
Chlorodinine	0.969905	12/30/16 2:0:0
Appluimonia	0.812837	12/30/16 2:0:0
Chlorodinine	0.709567	12/30/16 2:0:0
AGOC-3A	0.697311	12/30/16 2:0:0
Appluimonia	0.681621	12/30/16 2:0:0
Methylosmolene	0.632787	12/30/16 2:0:0
Appluimonia	0.623227	12/30/16 2:0:0
Appluimonia	0.610003	12/30/16 2:0:0
Chlorodinine	0.582998	12/30/16 2:0:0
AGOC-3A	0.509686	12/30/16 2:0:0
Methylosmolene	0.454466	12/30/16 2:0:0
Chlorodinine	0.448205	12/30/16 2:0:0
Appluimonia	0.441735	12/30/16 2:0:0
Chlorodinine	0.411416	12/30/16 2:0:0
AGOC-3A	0.38961	12/30/16 2:0:0
AGOC-3A	0.377115	12/30/16 2:0:0
Chlorodinine	0.369567	12/30/16 2:0:0
Appluimonia	0.35721	12/30/16 2:0:0
Methylosmolene	0.350526	12/30/16 2:0:0
AGOC-3A	0.291657	12/30/16 2:0:0
Methylosmolene	0.192601	12/30/16 2:0:0
Methylosmolene	0.190743	12/30/16 2:0:0
Methylosmolene	0.182273	12/30/16 2:0:0
Methylosmolene	0.163616	12/30/16 2:0:0
AGOC-3A	0.103967	12/30/16 2:0:0
Appluimonia	0.103004	12/30/16 2:0:0
AGOC-3A	0.057959	12/30/16 2:0:0
AGOC-3A	0.0578047	12/30/16 2:0:0
Chlorodinine	0.0376743	12/30/16 2:0:0
Methylosmolene	0.00112374	12/30/16 2:0:0
Methylosmolene	5.27835	12/30/16 3:0:0
AGOC-3A	2.32046	12/30/16 3:0:0
Appluimonia	1.92219	12/30/16 3:0:0
Chlorodinine	1.89319	12/30/16 3:0:0
Methylosmolene	1.86189	12/30/16 3:0:0
Methylosmolene	1.55532	12/30/16 3:0:0
Chlorodinine	1.42397	12/30/16 3:0:0
Methylosmolene	1.07611	12/30/16 3:0:0
AGOC-3A	1.03757	12/30/16 3:0:0
Methylosmolene	0.879383	12/30/16 3:0:0
Appluimonia	0.876691	12/30/16 3:0:0
Appluimonia	0.831768	12/30/16 3:0:0
Appluimonia	0.811588	12/30/16 3:0:0
Methylosmolene	0.747034	12/30/16 3:0:0
AGOC-3A	0.731082	12/30/16 3:0:0
Chlorodinine	0.715281	12/30/16 3:0:0
AGOC-3A	0.683125	12/30/16 3:0:0
Chlorodinine	0.674136	12/30/16 3:0:0
Methylosmolene	0.564204	12/30/16 3:0:0
Methylosmolene	0.559993	12/30/16 3:0:0
AGOC-3A	0.462247	12/30/16 3:0:0
AGOC-3A	0.445355	12/30/16 3:0:0
Appluimonia	0.440185	12/30/16 3:0:0
Appluimonia	0.424982	12/30/16 3:0:0
Appluimonia	0.369149	12/30/16 3:0:0
Chlorodinine	0.351156	12/30/16 3:0:0
Appluimonia	0.335486	12/30/16 3:0:0
Methylosmolene	0.332998	12/30/16 3:0:0
Chlorodinine	0.238657	12/30/16 3:0:0
Chlorodinine	0.229576	12/30/16 3:0:0
AGOC-3A	0.197591	12/30/16 3:0:0
Chlorodinine	0.12161	12/30/16 3:0:0
AGOC-3A	0.115548	12/30/16 3:0:0
Appluimonia	0.0737403	12/30/16 3:0:0
AGOC-3A	0.0222941	12/30/16 3:0:0
Chlorodinine	0.0216219	12/30/16 3:0:0
AGOC-3A	3.02491	12/30/16 4:0:0
AGOC-3A	2.24511	12/30/16 4:0:0
Appluimonia	2.18668	12/30/16 4:0:0
Methylosmolene	1.96721	12/30/16 4:0:0
Chlorodinine	1.93738	12/30/16 4:0:0
Methylosmolene	1.51896	12/30/16 4:0:0
Chlorodinine	1.32457	12/30/16 4:0:0
AGOC-3A	0.844286	12/30/16 4:0:0
Methylosmolene	0.838921	12/30/16 4:0:0
Methylosmolene	0.7747	12/30/16 4:0:0
Appluimonia	0.766263	12/30/16 4:0:0
AGOC-3A	0.727204	12/30/16 4:0:0
Methylosmolene	0.698178	12/30/16 4:0:0
AGOC-3A	0.616404	12/30/16 4:0:0
AGOC-3A	0.57096	12/30/16 4:0:0
AGOC-3A	0.542032	12/30/16 4:0:0
Appluimonia	0.527921	12/30/16 4:0:0
Appluimonia	0.469487	12/30/16 4:0:0
Chlorodinine	0.461546	12/30/16 4:0:0
Chlorodinine	0.460781	12/30/16 4:0:0
Chlorodinine	0.455725	12/30/16 4:0:0
Methylosmolene	0.44527	12/30/16 4:0:0
Appluimonia	0.44207	12/30/16 4:0:0
Chlorodinine	0.292023	12/30/16 4:0:0
AGOC-3A	0.249697	12/30/16 4:0:0
Appluimonia	0.206731	12/30/16 4:0:0
Chlorodinine	0.185242	12/30/16 4:0:0
Chlorodinine	0.170555	12/30/16 4:0:0
Appluimonia	0.16318	12/30/16 4:0:0
Methylosmolene	0.0862484	12/30/16 4:0:0
Methylosmolene	0.0861349	12/30/16 4:0:0
Methylosmolene	0.0661363	12/30/16 4:0:0
Appluimonia	0.0505412	12/30/16 4:0:0
Chlorodinine	0.038677	12/30/16 4:0:0
Appluimonia	0.021347	12/30/16 4:0:0
AGOC-3A	0.00814209	12/30/16 4:0:0
AGOC-3A	3.64162	12/30/16 5:0:0
Chlorodinine	2.16926	12/30/16 5:0:0
Methylosmolene	2.14849	12/30/16 5:0:0
Appluimonia	1.93803	12/30/16 5:0:0
AGOC-3A	1.86581	12/30/16 5:0:0
Methylosmolene	1.57151	12/30/16 5:0:0
Methylosmolene	0.978078	12/30/16 5:0:0
Methylosmolene	0.879387	12/30/16 5:0:0
Appluimonia	0.868828	12/30/16 5:0:0
Chlorodinine	0.737783	12/30/16 5:0:0
AGOC-3A	0.703105	12/30/16 5:0:0
Methylosmolene	0.673171	12/30/16 5:0:0
Appluimonia	0.586812	12/30/16 5:0:0
AGOC-3A	0.471383	12/30/16 5:0:0
AGOC-3A	0.45876	12/30/16 5:0:0
Chlorodinine	0.447812	12/30/16 5:0:0
Methylosmolene	0.433561	12/30/16 5:0:0
Chlorodinine	0.400072	12/30/16 5:0:0
Methylosmolene	0.389982	12/30/16 5:0:0
Methylosmolene	0.380716	12/30/16 5:0:0
Methylosmolene	0.347677	12/30/16 5:0:0
Appluimonia	0.336549	12/30/16 5:0:0
Appluimonia	0.335416	12/30/16 5:0:0
AGOC-3A	0.267531	12/30/16 5:0:0
AGOC-3A	0.265491	12/30/16 5:0:0
Appluimonia	0.214524	12/30/16 5:0:0
Chlorodinine	0.189869	12/30/16 5:0:0
Appluimonia	0.17926	12/30/16 5:0:0
Appluimonia	0.17116	12/30/16 5:0:0
Chlorodinine	0.151716	12/30/16 5:0:0
Chlorodinine	0.143606	12/30/16 5:0:0
Appluimonia	0.14356	12/30/16 5:0:0
AGOC-3A	0.122929	12/30/16 5:0:0
Chlorodinine	0.107216	12/30/16 5:0:0
AGOC-3A	0.0504946	12/30/16 5:0:0
Chlorodinine	0.0282322	12/30/16 5:0:0
Appluimonia	3.4796	12/30/16 6:0:0
Methylosmolene	3.47642	12/30/16 6:0:0
Methylosmolene	2.32494	12/30/16 6:0:0
AGOC-3A	2.12338	12/30/16 6:0:0
Appluimonia	2.10859	12/30/16 6:0:0
Chlorodinine	2.07199	12/30/16 6:0:0
Chlorodinine	1.29309	12/30/16 6:0:0
Chlorodinine	0.990719	12/30/16 6:0:0
Appluimonia	0.924511	12/30/16 6:0:0
AGOC-3A	0.818425	12/30/16 6:0:0
Appluimonia	0.697895	12/30/16 6:0:0
Chlorodinine	0.686312	12/30/16 6:0:0
AGOC-3A	0.661261	12/30/16 6:0:0
Appluimonia	0.638825	12/30/16 6:0:0
Chlorodinine	0.553323	12/30/16 6:0:0
Methylosmolene	0.479467	12/30/16 6:0:0
Appluimonia	0.47752	12/30/16 6:0:0
Chlorodinine	0.458175	12/30/16 6:0:0
AGOC-3A	0.37003	12/30/16 6:0:0
AGOC-3A	0.30314	12/30/16 6:0:0
Methylosmolene	0.29705	12/30/16 6:0:0
Methylosmolene	0.294097	12/30/16 6:0:0
AGOC-3A	0.288047	12/30/16 6:0:0
Appluimonia	0.270504	12/30/16 6:0:0
Appluimonia	0.230859	12/30/16 6:0:0
AGOC-3A	0.197299	12/30/16 6:0:0
AGOC-3A	0.189452	12/30/16 6:0:0
Chlorodinine	0.188611	12/30/16 6:0:0
Methylosmolene	0.187613	12/30/16 6:0:0
Methylosmolene	0.174449	12/30/16 6:0:0
Chlorodinine	0.159432	12/30/16 6:0:0
AGOC-3A	0.136666	12/30/16 6:0:0
Appluimonia	0.0625024	12/30/16 6:0:0
Methylosmolene	0.054463	12/30/16 6:0:0
Methylosmolene	0.0178364	12/30/16 6:0:0
Chlorodinine	0.00674997	12/30/16 6:0:0
Methylosmolene	2.93253	12/30/16 7:0:0
AGOC-3A	2.34019	12/30/16 7:0:0
Chlorodinine	2.24484	12/30/16 7:0:0
Appluimonia	2.19445	12/30/16 7:0:0
Methylosmolene	2.18454	12/30/16 7:0:0
AGOC-3A	2.14365	12/30/16 7:0:0
Chlorodinine	2.03006	12/30/16 7:0:0
AGOC-3A	1.13995	12/30/16 7:0:0
Appluimonia	1.10318	12/30/16 7:0:0
Methylosmolene	1.06298	12/30/16 7:0:0
Chlorodinine	0.926687	12/30/16 7:0:0
Chlorodinine	0.856179	12/30/16 7:0:0
Chlorodinine	0.833456	12/30/16 7:0:0
Appluimonia	0.833348	12/30/16 7:0:0
Methylosmolene	0.76612	12/30/16 7:0:0
AGOC-3A	0.727539	12/30/16 7:0:0
AGOC-3A	0.658643	12/30/16 7:0:0
Methylosmolene	0.639028	12/30/16 7:0:0
Appluimonia	0.638513	12/30/16 7:0:0
Methylosmolene	0.60245	12/30/16 7:0:0
Appluimonia	0.595843	12/30/16 7:0:0
AGOC-3A	0.552491	12/30/16 7:0:0
Appluimonia	0.460935	12/30/16 7:0:0
Appluimonia	0.429356	12/30/16 7:0:0
Methylosmolene	0.408781	12/30/16 7:0:0
Chlorodinine	0.383742	12/30/16 7:0:0
Methylosmolene	0.343354	12/30/16 7:0:0
Methylosmolene	0.328903	12/30/16 7:0:0
AGOC-3A	0.309119	12/30/16 7:0:0
Appluimonia	0.133357	12/30/16 7:0:0
Chlorodinine	0.129892	12/30/16 7:0:0
Chlorodinine	0.0891726	12/30/16 7:0:0
Chlorodinine	0.0773406	12/30/16 7:0:0
Appluimonia	0.0542607	12/30/16 7:0:0
AGOC-3A	0.0505264	12/30/16 7:0:0
AGOC-3A	0.0103634	12/30/16 7:0:0
Appluimonia	2.45539	12/30/16 8:0:0
AGOC-3A	2.09959	12/30/16 8:0:0
Methylosmolene	2.06738	12/30/16 8:0:0
Chlorodinine	1.98627	12/30/16 8:0:0
Appluimonia	1.67478	12/30/16 8:0:0
Methylosmolene	1.13866	12/30/16 8:0:0
AGOC-3A	0.98529	12/30/16 8:0:0
Chlorodinine	0.960193	12/30/16 8:0:0
Chlorodinine	0.707423	12/30/16 8:0:0
Chlorodinine	0.693308	12/30/16 8:0:0
Appluimonia	0.684444	12/30/16 8:0:0
Methylosmolene	0.639896	12/30/16 8:0:0
Chlorodinine	0.540948	12/30/16 8:0:0
Appluimonia	0.512936	12/30/16 8:0:0
Appluimonia	0.497367	12/30/16 8:0:0
Chlorodinine	0.495292	12/30/16 8:0:0
Methylosmolene	0.454642	12/30/16 8:0:0
Appluimonia	0.453478	12/30/16 8:0:0
AGOC-3A	0.43976	12/30/16 8:0:0
AGOC-3A	0.423499	12/30/16 8:0:0
Appluimonia	0.410508	12/30/16 8:0:0
Appluimonia	0.397697	12/30/16 8:0:0
AGOC-3A	0.37392	12/30/16 8:0:0
AGOC-3A	0.327277	12/30/16 8:0:0
Methylosmolene	0.290723	12/30/16 8:0:0
Appluimonia	0.200069	12/30/16 8:0:0
Methylosmolene	0.194363	12/30/16 8:0:0
AGOC-3A	0.19297	12/30/16 8:0:0
AGOC-3A	0.179532	12/30/16 8:0:0
Chlorodinine	0.153849	12/30/16 8:0:0
Methylosmolene	0.0970443	12/30/16 8:0:0
Chlorodinine	0.0791518	12/30/16 8:0:0
Methylosmolene	0.0592525	12/30/16 8:0:0
AGOC-3A	0.0591134	12/30/16 8:0:0
Methylosmolene	0.0519919	12/30/16 8:0:0
Chlorodinine	0.0505286	12/30/16 8:0:0
Appluimonia	2.89283	12/30/16 9:0:0
AGOC-3A	2.38324	12/30/16 9:0:0
Appluimonia	2.22541	12/30/16 9:0:0
Methylosmolene	2.03919	12/30/16 9:0:0
Chlorodinine	1.88475	12/30/16 9:0:0
Methylosmolene	1.14823	12/30/16 9:0:0
Chlorodinine	0.912128	12/30/16 9:0:0
Appluimonia	0.804753	12/30/16 9:0:0
Chlorodinine	0.734688	12/30/16 9:0:0
Chlorodinine	0.733313	12/30/16 9:0:0
Appluimonia	0.606217	12/30/16 9:0:0
AGOC-3A	0.513802	12/30/16 9:0:0
Methylosmolene	0.510547	12/30/16 9:0:0
Methylosmolene	0.508302	12/30/16 9:0:0
AGOC-3A	0.467892	12/30/16 9:0:0
Chlorodinine	0.465887	12/30/16 9:0:0
Methylosmolene	0.464547	12/30/16 9:0:0
AGOC-3A	0.451549	12/30/16 9:0:0
Chlorodinine	0.437386	12/30/16 9:0:0
Methylosmolene	0.35018	12/30/16 9:0:0
Appluimonia	0.3287	12/30/16 9:0:0
Methylosmolene	0.286851	12/30/16 9:0:0
Appluimonia	0.285202	12/30/16 9:0:0
AGOC-3A	0.219795	12/30/16 9:0:0
Chlorodinine	0.216285	12/30/16 9:0:0
Appluimonia	0.215491	12/30/16 9:0:0
Methylosmolene	0.145627	12/30/16 9:0:0
AGOC-3A	0.138062	12/30/16 9:0:0
AGOC-3A	0.120072	12/30/16 9:0:0
Chlorodinine	0.110716	12/30/16 9:0:0
Appluimonia	0.106375	12/30/16 9:0:0
Methylosmolene	0.0980975	12/30/16 9:0:0
AGOC-3A	0.0569083	12/30/16 9:0:0
AGOC-3A	0.0461994	12/30/16 9:0:0
Chlorodinine	0.0408044	12/30/16 9:0:0
Appluimonia	0.0213087	12/30/16 9:0:0
Appluimonia	2.41371	12/30/16 10:0:0
AGOC-3A	2.32545	12/30/16 10:0:0
Chlorodinine	2.19699	12/30/16 10:0:0
Methylosmolene	2.02538	12/30/16 10:0:0
AGOC-3A	2.00262	12/30/16 10:0:0
Methylosmolene	1.70936	12/30/16 10:0:0
Chlorodinine	1.08831	12/30/16 10:0:0
Appluimonia	0.81737	12/30/16 10:0:0
AGOC-3A	0.768014	12/30/16 10:0:0
Chlorodinine	0.738019	12/30/16 10:0:0
AGOC-3A	0.681544	12/30/16 10:0:0
Appluimonia	0.617137	12/30/16 10:0:0
Methylosmolene	0.609331	12/30/16 10:0:0
Appluimonia	0.594484	12/30/16 10:0:0
Chlorodinine	0.582845	12/30/16 10:0:0
Appluimonia	0.574368	12/30/16 10:0:0
AGOC-3A	0.558433	12/30/16 10:0:0
Chlorodinine	0.52486	12/30/16 10:0:0
Appluimonia	0.452502	12/30/16 10:0:0
AGOC-3A	0.45024	12/30/16 10:0:0
Methylosmolene	0.448573	12/30/16 10:0:0
AGOC-3A	0.444026	12/30/16 10:0:0
Appluimonia	0.428091	12/30/16 10:0:0
Chlorodinine	0.422337	12/30/16 10:0:0
Methylosmolene	0.406464	12/30/16 10:0:0
Appluimonia	0.403818	12/30/16 10:0:0
Methylosmolene	0.391728	12/30/16 10:0:0
Appluimonia	0.357369	12/30/16 10:0:0
Chlorodinine	0.339665	12/30/16 10:0:0
Methylosmolene	0.242325	12/30/16 10:0:0
Methylosmolene	0.239179	12/30/16 10:0:0
AGOC-3A	0.223904	12/30/16 10:0:0
Methylosmolene	0.117944	12/30/16 10:0:0
Chlorodinine	0.106606	12/30/16 10:0:0
AGOC-3A	0.0955918	12/30/16 10:0:0
Chlorodinine	0.0873124	12/30/16 10:0:0
AGOC-3A	2.43351	12/30/16 11:0:0
Appluimonia	2.31657	12/30/16 11:0:0
Chlorodinine	2.16738	12/30/16 11:0:0
Methylosmolene	1.84896	12/30/16 11:0:0
Methylosmolene	1.06418	12/30/16 11:0:0
Methylosmolene	0.885611	12/30/16 11:0:0
Methylosmolene	0.869261	12/30/16 11:0:0
Appluimonia	0.743121	12/30/16 11:0:0
Appluimonia	0.734936	12/30/16 11:0:0
AGOC-3A	0.717365	12/30/16 11:0:0
Chlorodinine	0.708373	12/30/16 11:0:0
Appluimonia	0.67602	12/30/16 11:0:0
Chlorodinine	0.65643	12/30/16 11:0:0
Chlorodinine	0.653441	12/30/16 11:0:0
Appluimonia	0.651937	12/30/16 11:0:0
Methylosmolene	0.647212	12/30/16 11:0:0
Methylosmolene	0.516709	12/30/16 11:0:0
AGOC-3A	0.512088	12/30/16 11:0:0
AGOC-3A	0.463413	12/30/16 11:0:0
Appluimonia	0.448181	12/30/16 11:0:0
Chlorodinine	0.371327	12/30/16 11:0:0
AGOC-3A	0.368027	12/30/16 11:0:0
Methylosmolene	0.28625	12/30/16 11:0:0
Appluimonia	0.258047	12/30/16 11:0:0
Methylosmolene	0.22799	12/30/16 11:0:0
Chlorodinine	0.223435	12/30/16 11:0:0
Methylosmolene	0.193489	12/30/16 11:0:0
AGOC-3A	0.101354	12/30/16 11:0:0
Chlorodinine	0.0862452	12/30/16 11:0:0
AGOC-3A	0.0741969	12/30/16 11:0:0
Appluimonia	0.0480625	12/30/16 11:0:0
Chlorodinine	0.0296767	12/30/16 11:0:0
Chlorodinine	0.0276593	12/30/16 11:0:0
AGOC-3A	0.0269374	12/30/16 11:0:0
AGOC-3A	0.0146325	12/30/16 11:0:0
Appluimonia	0.0104289	12/30/16 11:0:0
Appluimonia	2.47688	12/30/16 12:0:0
Methylosmolene	2.16838	12/30/16 12:0:0
AGOC-3A	2.00659	12/30/16 12:0:0
Chlorodinine	1.87382	12/30/16 12:0:0
Chlorodinine	1.26408	12/30/16 12:0:0
Methylosmolene	0.972685	12/30/16 12:0:0
Chlorodinine	0.912511	12/30/16 12:0:0
Chlorodinine	0.905516	12/30/16 12:0:0
Appluimonia	0.734204	12/30/16 12:0:0
Methylosmolene	0.670786	12/30/16 12:0:0
Methylosmolene	0.663609	12/30/16 12:0:0
AGOC-3A	0.654496	12/30/16 12:0:0
Chlorodinine	0.617672	12/30/16 12:0:0
AGOC-3A	0.480699	12/30/16 12:0:0
AGOC-3A	0.455775	12/30/16 12:0:0
Chlorodinine	0.4455	12/30/16 12:0:0
Appluimonia	0.439975	12/30/16 12:0:0
Appluimonia	0.410249	12/30/16 12:0:0
AGOC-3A	0.389169	12/30/16 12:0:0
Appluimonia	0.385312	12/30/16 12:0:0
AGOC-3A	0.374819	12/30/16 12:0:0
Appluimonia	0.368538	12/30/16 12:0:0
Appluimonia	0.35223	12/30/16 12:0:0
Methylosmolene	0.349368	12/30/16 12:0:0
Chlorodinine	0.333285	12/30/16 12:0:0
Methylosmolene	0.318551	12/30/16 12:0:0
AGOC-3A	0.291308	12/30/16 12:0:0
AGOC-3A	0.284425	12/30/16 12:0:0
Appluimonia	0.273554	12/30/16 12:0:0
Methylosmolene	0.270211	12/30/16 12:0:0
AGOC-3A	0.229223	12/30/16 12:0:0
Chlorodinine	0.0973945	12/30/16 12:0:0
Chlorodinine	0.0514716	12/30/16 12:0:0
Methylosmolene	0.0501055	12/30/16 12:0:0
Methylosmolene	0.0436382	12/30/16 12:0:0
Appluimonia	0.0142733	12/30/16 12:0:0
Appluimonia	2.27026	12/30/16 13:0:0
Methylosmolene	2.17637	12/30/16 13:0:0
Chlorodinine	2.04258	12/30/16 13:0:0
AGOC-3A	1.88412	12/30/16 13:0:0
Appluimonia	1.29911	12/30/16 13:0:0
Methylosmolene	1.26591	12/30/16 13:0:0
AGOC-3A	1.04366	12/30/16 13:0:0
Appluimonia	0.923218	12/30/16 13:0:0
Methylosmolene	0.897923	12/30/16 13:0:0
AGOC-3A	0.837897	12/30/16 13:0:0
Appluimonia	0.764385	12/30/16 13:0:0
Appluimonia	0.691026	12/30/16 13:0:0
AGOC-3A	0.636488	12/30/16 13:0:0
AGOC-3A	0.626114	12/30/16 13:0:0
AGOC-3A	0.565611	12/30/16 13:0:0
Methylosmolene	0.513188	12/30/16 13:0:0
Appluimonia	0.442954	12/30/16 13:0:0
Appluimonia	0.398181	12/30/16 13:0:0
Chlorodinine	0.312419	12/30/16 13:0:0
Appluimonia	0.306253	12/30/16 13:0:0
AGOC-3A	0.274392	12/30/16 13:0:0
Methylosmolene	0.270735	12/30/16 13:0:0
Chlorodinine	0.212249	12/30/16 13:0:0
Chlorodinine	0.198196	12/30/16 13:0:0
Methylosmolene	0.191391	12/30/16 13:0:0
Methylosmolene	0.175938	12/30/16 13:0:0
Chlorodinine	0.163598	12/30/16 13:0:0
Chlorodinine	0.159287	12/30/16 13:0:0
Chlorodinine	0.139425	12/30/16 13:0:0
Chlorodinine	0.120766	12/30/16 13:0:0
Methylosmolene	0.118126	12/30/16 13:0:0
AGOC-3A	0.116738	12/30/16 13:0:0
AGOC-3A	0.105536	12/30/16 13:0:0
Methylosmolene	0.0968027	12/30/16 13:0:0
Appluimonia	0.00570374	12/30/16 13:0:0
Chlorodinine	0.00376388	12/30/16 13:0:0
Methylosmolene	2.09326	12/30/16 14:0:0
Appluimonia	2.01268	12/30/16 14:0:0
AGOC-3A	2.00848	12/30/16 14:0:0
Chlorodinine	1.98136	12/30/16 14:0:0
Chlorodinine	1.22778	12/30/16 14:0:0
Chlorodinine	1.16588	12/30/16 14:0:0
Chlorodinine	1.04687	12/30/16 14:0:0
Appluimonia	1.03186	12/30/16 14:0:0
Methylosmolene	1.00931	12/30/16 14:0:0
Appluimonia	0.898768	12/30/16 14:0:0
Chlorodinine	0.771028	12/30/16 14:0:0
AGOC-3A	0.714032	12/30/16 14:0:0
Chlorodinine	0.671633	12/30/16 14:0:0
AGOC-3A	0.644024	12/30/16 14:0:0
Methylosmolene	0.564426	12/30/16 14:0:0
AGOC-3A	0.538438	12/30/16 14:0:0
Methylosmolene	0.494631	12/30/16 14:0:0
Methylosmolene	0.442889	12/30/16 14:0:0
AGOC-3A	0.377825	12/30/16 14:0:0
Appluimonia	0.37096	12/30/16 14:0:0
Appluimonia	0.325692	12/30/16 14:0:0
Appluimonia	0.31769	12/30/16 14:0:0
Methylosmolene	0.316532	12/30/16 14:0:0
Chlorodinine	0.311966	12/30/16 14:0:0
Chlorodinine	0.245216	12/30/16 14:0:0
Methylosmolene	0.239898	12/30/16 14:0:0
AGOC-3A	0.226752	12/30/16 14:0:0
Methylosmolene	0.212102	12/30/16 14:0:0
Chlorodinine	0.201171	12/30/16 14:0:0
AGOC-3A	0.145874	12/30/16 14:0:0
Appluimonia	0.0887364	12/30/16 14:0:0
Appluimonia	0.0805429	12/30/16 14:0:0
Appluimonia	0.0754542	12/30/16 14:0:0
Methylosmolene	0.0353592	12/30/16 14:0:0
AGOC-3A	0.0280418	12/30/16 14:0:0
AGOC-3A	0.0149	12/30/16 14:0:0
Appluimonia	2.65264	12/30/16 15:0:0
Methylosmolene	2.16259	12/30/16 15:0:0
AGOC-3A	2.02762	12/30/16 15:0:0
Chlorodinine	1.85621	12/30/16 15:0:0
Methylosmolene	1.57772	12/30/16 15:0:0
Chlorodinine	1.55384	12/30/16 15:0:0
Chlorodinine	1.20872	12/30/16 15:0:0
Methylosmolene	1.17758	12/30/16 15:0:0
Chlorodinine	1.10713	12/30/16 15:0:0
AGOC-3A	1.03093	12/30/16 15:0:0
Chlorodinine	0.977647	12/30/16 15:0:0
Appluimonia	0.85906	12/30/16 15:0:0
Methylosmolene	0.719651	12/30/16 15:0:0
Methylosmolene	0.683765	12/30/16 15:0:0
Appluimonia	0.61692	12/30/16 15:0:0
AGOC-3A	0.609262	12/30/16 15:0:0
AGOC-3A	0.600638	12/30/16 15:0:0
AGOC-3A	0.574057	12/30/16 15:0:0
Methylosmolene	0.563642	12/30/16 15:0:0
Appluimonia	0.544925	12/30/16 15:0:0
Chlorodinine	0.520973	12/30/16 15:0:0
Methylosmolene	0.47972	12/30/16 15:0:0
AGOC-3A	0.475615	12/30/16 15:0:0
Appluimonia	0.460186	12/30/16 15:0:0
Appluimonia	0.393366	12/30/16 15:0:0
Appluimonia	0.341399	12/30/16 15:0:0
AGOC-3A	0.325	12/30/16 15:0:0
Methylosmolene	0.278803	12/30/16 15:0:0
Appluimonia	0.274467	12/30/16 15:0:0
Chlorodinine	0.225549	12/30/16 15:0:0
AGOC-3A	0.214586	12/30/16 15:0:0
AGOC-3A	0.198505	12/30/16 15:0:0
Chlorodinine	0.170223	12/30/16 15:0:0
Appluimonia	0.108836	12/30/16 15:0:0
Chlorodinine	0.10838	12/30/16 15:0:0
Methylosmolene	0.0645301	12/30/16 15:0:0
Methylosmolene	2.10878	12/30/16 16:0:0
Appluimonia	2.05945	12/30/16 16:0:0
AGOC-3A	2.05654	12/30/16 16:0:0
Chlorodinine	1.82172	12/30/16 16:0:0
AGOC-3A	1.46313	12/30/16 16:0:0
Appluimonia	1.37651	12/30/16 16:0:0
Chlorodinine	1.14551	12/30/16 16:0:0
Chlorodinine	0.920507	12/30/16 16:0:0
AGOC-3A	0.902986	12/30/16 16:0:0
AGOC-3A	0.896282	12/30/16 16:0:0
