key	date	value
Appluimonia	12/28/16 11:0:0	0.157775
AGOC-3A	12/28/16 11:0:0	0.143651
AGOC-3A	12/28/16 11:0:0	0.114983
Chlorodinine	12/28/16 11:0:0	0.0911574
Appluimonia	12/28/16 11:0:0	0.0840816
Chlorodinine	12/28/16 11:0:0	0.0736826
Appluimonia	12/28/16 11:0:0	0.0612258
AGOC-3A	12/28/16 11:0:0	0.0538995
Methylosmolene	12/28/16 11:0:0	0.0388815
Methylosmolene	12/28/16 11:0:0	0.0336532
Chlorodinine	12/28/16 11:0:0	0.00847644
Methylosmolene	12/28/16 11:0:0	0.00739299
Chlorodinine	12/28/16 12:0:0	3.92674
Methylosmolene	12/28/16 12:0:0	3.82263
Appluimonia	12/28/16 12:0:0	3.00216
AGOC-3A	12/28/16 12:0:0	2.32116
Chlorodinine	12/28/16 12:0:0	2.07419
Methylosmolene	12/28/16 12:0:0	2.04889
AGOC-3A	12/28/16 12:0:0	1.92701
AGOC-3A	12/28/16 12:0:0	1.67349
Appluimonia	12/28/16 12:0:0	1.51309
Chlorodinine	12/28/16 12:0:0	1.2082
Methylosmolene	12/28/16 12:0:0	0.778561
AGOC-3A	12/28/16 12:0:0	0.747203
Appluimonia	12/28/16 12:0:0	0.705939
Appluimonia	12/28/16 12:0:0	0.698231
Methylosmolene	12/28/16 12:0:0	0.634218
AGOC-3A	12/28/16 12:0:0	0.609599
AGOC-3A	12/28/16 12:0:0	0.533017
Appluimonia	12/28/16 12:0:0	0.508449
Chlorodinine	12/28/16 12:0:0	0.448284
Methylosmolene	12/28/16 12:0:0	0.444686
Methylosmolene	12/28/16 12:0:0	0.418205
AGOC-3A	12/28/16 12:0:0	0.352109
Appluimonia	12/28/16 12:0:0	0.333842
AGOC-3A	12/28/16 12:0:0	0.33138
AGOC-3A	12/28/16 12:0:0	0.291986
Methylosmolene	12/28/16 12:0:0	0.282037
Chlorodinine	12/28/16 12:0:0	0.249793
Appluimonia	12/28/16 12:0:0	0.19255
Chlorodinine	12/28/16 12:0:0	0.189112
Chlorodinine	12/28/16 12:0:0	0.145581
Chlorodinine	12/28/16 12:0:0	0.120003
Chlorodinine	12/28/16 12:0:0	0.0951164
Appluimonia	12/28/16 12:0:0	0.0809917
Appluimonia	12/28/16 12:0:0	0.0680772
Methylosmolene	12/28/16 12:0:0	0.0234046
Methylosmolene	12/28/16 12:0:0	0.00794792
Appluimonia	12/28/16 13:0:0	2.40759
AGOC-3A	12/28/16 13:0:0	2.33431
Chlorodinine	12/28/16 13:0:0	2.11338
Methylosmolene	12/28/16 13:0:0	1.93535
Appluimonia	12/28/16 13:0:0	1.9207
Methylosmolene	12/28/16 13:0:0	1.58267
AGOC-3A	12/28/16 13:0:0	1.42701
AGOC-3A	12/28/16 13:0:0	0.947576
Methylosmolene	12/28/16 13:0:0	0.930645
Appluimonia	12/28/16 13:0:0	0.779806
Appluimonia	12/28/16 13:0:0	0.723674
Methylosmolene	12/28/16 13:0:0	0.682266
Chlorodinine	12/28/16 13:0:0	0.668618
AGOC-3A	12/28/16 13:0:0	0.589311
AGOC-3A	12/28/16 13:0:0	0.582409
Chlorodinine	12/28/16 13:0:0	0.534786
Methylosmolene	12/28/16 13:0:0	0.519863
Chlorodinine	12/28/16 13:0:0	0.515046
Appluimonia	12/28/16 13:0:0	0.484057
Appluimonia	12/28/16 13:0:0	0.411029
Appluimonia	12/28/16 13:0:0	0.410054
AGOC-3A	12/28/16 13:0:0	0.403603
Methylosmolene	12/28/16 13:0:0	0.386022
Chlorodinine	12/28/16 13:0:0	0.357982
Chlorodinine	12/28/16 13:0:0	0.302998
Appluimonia	12/28/16 13:0:0	0.22167
Appluimonia	12/28/16 13:0:0	0.210447
Chlorodinine	12/28/16 13:0:0	0.186648
AGOC-3A	12/28/16 13:0:0	0.183292
Methylosmolene	12/28/16 13:0:0	0.145279
Methylosmolene	12/28/16 13:0:0	0.138223
Chlorodinine	12/28/16 13:0:0	0.137812
AGOC-3A	12/28/16 13:0:0	0.134254
Methylosmolene	12/28/16 13:0:0	0.08537
AGOC-3A	12/28/16 13:0:0	0.0702415
Chlorodinine	12/28/16 13:0:0	0.0259061
Chlorodinine	12/28/16 14:0:0	2.91071
AGOC-3A	12/28/16 14:0:0	2.30693
Methylosmolene	12/28/16 14:0:0	2.15954
Chlorodinine	12/28/16 14:0:0	2.11496
Appluimonia	12/28/16 14:0:0	1.87447
Appluimonia	12/28/16 14:0:0	1.82467
Appluimonia	12/28/16 14:0:0	1.04495
Methylosmolene	12/28/16 14:0:0	0.849495
AGOC-3A	12/28/16 14:0:0	0.844248
Appluimonia	12/28/16 14:0:0	0.803923
AGOC-3A	12/28/16 14:0:0	0.774453
Appluimonia	12/28/16 14:0:0	0.633746
Chlorodinine	12/28/16 14:0:0	0.603754
Appluimonia	12/28/16 14:0:0	0.587417
Chlorodinine	12/28/16 14:0:0	0.58165
Appluimonia	12/28/16 14:0:0	0.572468
Methylosmolene	12/28/16 14:0:0	0.571892
Methylosmolene	12/28/16 14:0:0	0.544278
Appluimonia	12/28/16 14:0:0	0.480668
AGOC-3A	12/28/16 14:0:0	0.473297
Chlorodinine	12/28/16 14:0:0	0.464319
Methylosmolene	12/28/16 14:0:0	0.430041
AGOC-3A	12/28/16 14:0:0	0.413495
AGOC-3A	12/28/16 14:0:0	0.322495
Methylosmolene	12/28/16 14:0:0	0.295278
Chlorodinine	12/28/16 14:0:0	0.287591
AGOC-3A	12/28/16 14:0:0	0.266315
Methylosmolene	12/28/16 14:0:0	0.238562
Methylosmolene	12/28/16 14:0:0	0.208299
AGOC-3A	12/28/16 14:0:0	0.20641
AGOC-3A	12/28/16 14:0:0	0.203634
Chlorodinine	12/28/16 14:0:0	0.199337
Appluimonia	12/28/16 14:0:0	0.172489
Chlorodinine	12/28/16 14:0:0	0.0873124
Chlorodinine	12/28/16 14:0:0	0.0515759
Methylosmolene	12/28/16 14:0:0	0.0153128
Chlorodinine	12/28/16 15:0:0	5.12268
AGOC-3A	12/28/16 15:0:0	3.19977
AGOC-3A	12/28/16 15:0:0	2.26446
Chlorodinine	12/28/16 15:0:0	2.23282
Methylosmolene	12/28/16 15:0:0	2.14145
Methylosmolene	12/28/16 15:0:0	1.81178
AGOC-3A	12/28/16 15:0:0	1.7998
Appluimonia	12/28/16 15:0:0	1.64449
Chlorodinine	12/28/16 15:0:0	1.24215
Methylosmolene	12/28/16 15:0:0	1.20831
Chlorodinine	12/28/16 15:0:0	1.20629
Appluimonia	12/28/16 15:0:0	1.15338
Appluimonia	12/28/16 15:0:0	0.960829
AGOC-3A	12/28/16 15:0:0	0.843255
Methylosmolene	12/28/16 15:0:0	0.710853
Chlorodinine	12/28/16 15:0:0	0.647712
Appluimonia	12/28/16 15:0:0	0.627769
Methylosmolene	12/28/16 15:0:0	0.566967
Appluimonia	12/28/16 15:0:0	0.536879
AGOC-3A	12/28/16 15:0:0	0.527637
Methylosmolene	12/28/16 15:0:0	0.449645
Appluimonia	12/28/16 15:0:0	0.418417
Chlorodinine	12/28/16 15:0:0	0.330203
AGOC-3A	12/28/16 15:0:0	0.300152
Methylosmolene	12/28/16 15:0:0	0.298783
Appluimonia	12/28/16 15:0:0	0.289961
Methylosmolene	12/28/16 15:0:0	0.211675
AGOC-3A	12/28/16 15:0:0	0.205054
Chlorodinine	12/28/16 15:0:0	0.161124
Methylosmolene	12/28/16 15:0:0	0.140557
AGOC-3A	12/28/16 15:0:0	0.0969641
Appluimonia	12/28/16 15:0:0	0.0889615
Chlorodinine	12/28/16 15:0:0	0.0482735
AGOC-3A	12/28/16 15:0:0	0.0265747
Chlorodinine	12/28/16 15:0:0	0.0213898
Appluimonia	12/28/16 15:0:0	0.0191289
Appluimonia	12/28/16 16:0:0	2.53257
Appluimonia	12/28/16 16:0:0	2.25197
Chlorodinine	12/28/16 16:0:0	2.18325
Methylosmolene	12/28/16 16:0:0	2.0972
AGOC-3A	12/28/16 16:0:0	2.05373
Methylosmolene	12/28/16 16:0:0	1.59951
Chlorodinine	12/28/16 16:0:0	1.43888
Chlorodinine	12/28/16 16:0:0	1.29106
Appluimonia	12/28/16 16:0:0	1.11265
AGOC-3A	12/28/16 16:0:0	1.03368
Appluimonia	12/28/16 16:0:0	0.922082
Appluimonia	12/28/16 16:0:0	0.878384
Methylosmolene	12/28/16 16:0:0	0.702538
Methylosmolene	12/28/16 16:0:0	0.659923
Chlorodinine	12/28/16 16:0:0	0.556753
Appluimonia	12/28/16 16:0:0	0.526707
Methylosmolene	12/28/16 16:0:0	0.344221
AGOC-3A	12/28/16 16:0:0	0.319504
Methylosmolene	12/28/16 16:0:0	0.304285
Appluimonia	12/28/16 16:0:0	0.298181
AGOC-3A	12/28/16 16:0:0	0.295487
Chlorodinine	12/28/16 16:0:0	0.27887
Methylosmolene	12/28/16 16:0:0	0.278022
Methylosmolene	12/28/16 16:0:0	0.249292
Chlorodinine	12/28/16 16:0:0	0.212127
Appluimonia	12/28/16 16:0:0	0.210444
AGOC-3A	12/28/16 16:0:0	0.188233
AGOC-3A	12/28/16 16:0:0	0.181553
Chlorodinine	12/28/16 16:0:0	0.175088
Chlorodinine	12/28/16 16:0:0	0.164987
Methylosmolene	12/28/16 16:0:0	0.13821
Appluimonia	12/28/16 16:0:0	0.133616
AGOC-3A	12/28/16 16:0:0	0.130651
AGOC-3A	12/28/16 16:0:0	0.112937
Chlorodinine	12/28/16 16:0:0	0.090768
AGOC-3A	12/28/16 16:0:0	0.0678948
Chlorodinine	12/28/16 17:0:0	2.36987
Appluimonia	12/28/16 17:0:0	2.09443
Appluimonia	12/28/16 17:0:0	2.06665
Methylosmolene	12/28/16 17:0:0	1.98634
Chlorodinine	12/28/16 17:0:0	1.68802
Chlorodinine	12/28/16 17:0:0	1.59149
AGOC-3A	12/28/16 17:0:0	1.4634
Chlorodinine	12/28/16 17:0:0	1.10755
AGOC-3A	12/28/16 17:0:0	0.888955
Chlorodinine	12/28/16 17:0:0	0.727539
AGOC-3A	12/28/16 17:0:0	0.640603
Appluimonia	12/28/16 17:0:0	0.615367
Appluimonia	12/28/16 17:0:0	0.61257
Appluimonia	12/28/16 17:0:0	0.601706
Methylosmolene	12/28/16 17:0:0	0.58747
Methylosmolene	12/28/16 17:0:0	0.572201
Chlorodinine	12/28/16 17:0:0	0.501376
AGOC-3A	12/28/16 17:0:0	0.496167
Methylosmolene	12/28/16 17:0:0	0.439452
Methylosmolene	12/28/16 17:0:0	0.299963
AGOC-3A	12/28/16 17:0:0	0.299459
Methylosmolene	12/28/16 17:0:0	0.289081
AGOC-3A	12/28/16 17:0:0	0.187534
Methylosmolene	12/28/16 17:0:0	0.16256
Appluimonia	12/28/16 17:0:0	0.0978992
AGOC-3A	12/28/16 17:0:0	0.0858148
Chlorodinine	12/28/16 17:0:0	0.0799551
Chlorodinine	12/28/16 17:0:0	0.0565857
Appluimonia	12/28/16 17:0:0	0.0561393
Methylosmolene	12/28/16 17:0:0	0.0529741
AGOC-3A	12/28/16 17:0:0	0.0509137
Appluimonia	12/28/16 17:0:0	0.0501985
AGOC-3A	12/28/16 17:0:0	0.0319504
Appluimonia	12/28/16 17:0:0	0.028819
Chlorodinine	12/28/16 17:0:0	0.0128306
Methylosmolene	12/28/16 17:0:0	0.00798959
Methylosmolene	12/28/16 18:0:0	2.59697
Methylosmolene	12/28/16 18:0:0	2.16068
Chlorodinine	12/28/16 18:0:0	2.07886
AGOC-3A	12/28/16 18:0:0	2.06643
Appluimonia	12/28/16 18:0:0	1.97772
Chlorodinine	12/28/16 18:0:0	1.5966
Chlorodinine	12/28/16 18:0:0	1.10072
Chlorodinine	12/28/16 18:0:0	1.0214
Methylosmolene	12/28/16 18:0:0	0.770053
AGOC-3A	12/28/16 18:0:0	0.743416
AGOC-3A	12/28/16 18:0:0	0.719236
Chlorodinine	12/28/16 18:0:0	0.680982
Appluimonia	12/28/16 18:0:0	0.649632
AGOC-3A	12/28/16 18:0:0	0.629277
Methylosmolene	12/28/16 18:0:0	0.62753
AGOC-3A	12/28/16 18:0:0	0.591596
Chlorodinine	12/28/16 18:0:0	0.508959
Appluimonia	12/28/16 18:0:0	0.497664
Appluimonia	12/28/16 18:0:0	0.468978
Methylosmolene	12/28/16 18:0:0	0.379074
AGOC-3A	12/28/16 18:0:0	0.367026
AGOC-3A	12/28/16 18:0:0	0.3594
AGOC-3A	12/28/16 18:0:0	0.35774
Chlorodinine	12/28/16 18:0:0	0.350718
Appluimonia	12/28/16 18:0:0	0.324323
Appluimonia	12/28/16 18:0:0	0.280078
Methylosmolene	12/28/16 18:0:0	0.258784
Methylosmolene	12/28/16 18:0:0	0.257188
Appluimonia	12/28/16 18:0:0	0.207669
Methylosmolene	12/28/16 18:0:0	0.19005
Methylosmolene	12/28/16 18:0:0	0.172808
AGOC-3A	12/28/16 18:0:0	0.171902
Chlorodinine	12/28/16 18:0:0	0.13847
Appluimonia	12/28/16 18:0:0	0.106972
Appluimonia	12/28/16 18:0:0	0.0734893
Chlorodinine	12/28/16 18:0:0	0.0458898
Methylosmolene	12/28/16 19:0:0	4.12023
Methylosmolene	12/28/16 19:0:0	2.17109
AGOC-3A	12/28/16 19:0:0	1.86031
Chlorodinine	12/28/16 19:0:0	1.84857
Methylosmolene	12/28/16 19:0:0	1.82675
AGOC-3A	12/28/16 19:0:0	1.73216
Appluimonia	12/28/16 19:0:0	1.72884
Appluimonia	12/28/16 19:0:0	1.69548
Methylosmolene	12/28/16 19:0:0	1.2492
AGOC-3A	12/28/16 19:0:0	0.976118
AGOC-3A	12/28/16 19:0:0	0.901966
Appluimonia	12/28/16 19:0:0	0.682301
Methylosmolene	12/28/16 19:0:0	0.665661
Methylosmolene	12/28/16 19:0:0	0.647474
Appluimonia	12/28/16 19:0:0	0.640253
Chlorodinine	12/28/16 19:0:0	0.584194
Chlorodinine	12/28/16 19:0:0	0.582481
Methylosmolene	12/28/16 19:0:0	0.565756
Appluimonia	12/28/16 19:0:0	0.551217
Chlorodinine	12/28/16 19:0:0	0.515607
Chlorodinine	12/28/16 19:0:0	0.498255
Appluimonia	12/28/16 19:0:0	0.469187
AGOC-3A	12/28/16 19:0:0	0.449617
Appluimonia	12/28/16 19:0:0	0.386182
Chlorodinine	12/28/16 19:0:0	0.376222
AGOC-3A	12/28/16 19:0:0	0.351726
AGOC-3A	12/28/16 19:0:0	0.34002
Chlorodinine	12/28/16 19:0:0	0.315138
AGOC-3A	12/28/16 19:0:0	0.311881
Appluimonia	12/28/16 19:0:0	0.269086
Methylosmolene	12/28/16 19:0:0	0.212439
Appluimonia	12/28/16 19:0:0	0.119539
Chlorodinine	12/28/16 19:0:0	0.103816
AGOC-3A	12/28/16 19:0:0	0.0923349
Chlorodinine	12/28/16 19:0:0	0.0420435
Methylosmolene	12/28/16 19:0:0	0.016854
Methylosmolene	12/28/16 20:0:0	2.75712
Methylosmolene	12/28/16 20:0:0	2.17445
Appluimonia	12/28/16 20:0:0	2.08005
Chlorodinine	12/28/16 20:0:0	2.0711
AGOC-3A	12/28/16 20:0:0	2.04214
Appluimonia	12/28/16 20:0:0	1.39165
Appluimonia	12/28/16 20:0:0	1.18607
Methylosmolene	12/28/16 20:0:0	1.11334
Appluimonia	12/28/16 20:0:0	0.806771
Appluimonia	12/28/16 20:0:0	0.800358
Methylosmolene	12/28/16 20:0:0	0.78694
AGOC-3A	12/28/16 20:0:0	0.727612
AGOC-3A	12/28/16 20:0:0	0.720792
AGOC-3A	12/28/16 20:0:0	0.685099
Chlorodinine	12/28/16 20:0:0	0.684477
Chlorodinine	12/28/16 20:0:0	0.621609
Appluimonia	12/28/16 20:0:0	0.531314
Appluimonia	12/28/16 20:0:0	0.480537
Chlorodinine	12/28/16 20:0:0	0.366654
Appluimonia	12/28/16 20:0:0	0.359869
Chlorodinine	12/28/16 20:0:0	0.318582
Chlorodinine	12/28/16 20:0:0	0.306948
Methylosmolene	12/28/16 20:0:0	0.306538
Appluimonia	12/28/16 20:0:0	0.302045
Methylosmolene	12/28/16 20:0:0	0.255509
Chlorodinine	12/28/16 20:0:0	0.240024
AGOC-3A	12/28/16 20:0:0	0.239148
AGOC-3A	12/28/16 20:0:0	0.227328
Methylosmolene	12/28/16 20:0:0	0.203758
Methylosmolene	12/28/16 20:0:0	0.174862
AGOC-3A	12/28/16 20:0:0	0.164237
Methylosmolene	12/28/16 20:0:0	0.138856
Chlorodinine	12/28/16 20:0:0	0.128298
Chlorodinine	12/28/16 20:0:0	0.0706262
AGOC-3A	12/28/16 20:0:0	0.0504703
AGOC-3A	12/28/16 20:0:0	0.0479158
AGOC-3A	12/28/16 21:0:0	2.39178
Chlorodinine	12/28/16 21:0:0	2.2132
Appluimonia	12/28/16 21:0:0	2.19522
Chlorodinine	12/28/16 21:0:0	1.99849
Methylosmolene	12/28/16 21:0:0	1.98321
Methylosmolene	12/28/16 21:0:0	1.85299
Methylosmolene	12/28/16 21:0:0	1.16322
Appluimonia	12/28/16 21:0:0	0.888602
AGOC-3A	12/28/16 21:0:0	0.818788
Chlorodinine	12/28/16 21:0:0	0.809692
Chlorodinine	12/28/16 21:0:0	0.77122
Appluimonia	12/28/16 21:0:0	0.562317
Appluimonia	12/28/16 21:0:0	0.557762
Appluimonia	12/28/16 21:0:0	0.479965
Methylosmolene	12/28/16 21:0:0	0.458784
Appluimonia	12/28/16 21:0:0	0.444697
Methylosmolene	12/28/16 21:0:0	0.422607
Chlorodinine	12/28/16 21:0:0	0.398944
Chlorodinine	12/28/16 21:0:0	0.393881
Chlorodinine	12/28/16 21:0:0	0.360039
Methylosmolene	12/28/16 21:0:0	0.346532
AGOC-3A	12/28/16 21:0:0	0.319937
Chlorodinine	12/28/16 21:0:0	0.317244
Appluimonia	12/28/16 21:0:0	0.314855
Methylosmolene	12/28/16 21:0:0	0.300938
AGOC-3A	12/28/16 21:0:0	0.275184
AGOC-3A	12/28/16 21:0:0	0.259629
Methylosmolene	12/28/16 21:0:0	0.236325
AGOC-3A	12/28/16 21:0:0	0.172523
Appluimonia	12/28/16 21:0:0	0.131372
Chlorodinine	12/28/16 21:0:0	0.111208
AGOC-3A	12/28/16 21:0:0	0.0881452
AGOC-3A	12/28/16 21:0:0	0.0861658
Appluimonia	12/28/16 21:0:0	0.0680215
Methylosmolene	12/28/16 21:0:0	0.0304239
AGOC-3A	12/28/16 21:0:0	0.025026
AGOC-3A	12/28/16 22:0:0	2.18587
Methylosmolene	12/28/16 22:0:0	2.0059
Chlorodinine	12/28/16 22:0:0	1.9832
Appluimonia	12/28/16 22:0:0	1.91564
Chlorodinine	12/28/16 22:0:0	1.46526
Methylosmolene	12/28/16 22:0:0	1.31354
AGOC-3A	12/28/16 22:0:0	0.907132
AGOC-3A	12/28/16 22:0:0	0.859994
Appluimonia	12/28/16 22:0:0	0.818474
Appluimonia	12/28/16 22:0:0	0.810464
Appluimonia	12/28/16 22:0:0	0.755622
Methylosmolene	12/28/16 22:0:0	0.721313
Chlorodinine	12/28/16 22:0:0	0.69424
AGOC-3A	12/28/16 22:0:0	0.629628
Appluimonia	12/28/16 22:0:0	0.606973
Chlorodinine	12/28/16 22:0:0	0.491441
Chlorodinine	12/28/16 22:0:0	0.436485
AGOC-3A	12/28/16 22:0:0	0.41609
Methylosmolene	12/28/16 22:0:0	0.368743
Chlorodinine	12/28/16 22:0:0	0.318321
Chlorodinine	12/28/16 22:0:0	0.245184
Chlorodinine	12/28/16 22:0:0	0.241829
Methylosmolene	12/28/16 22:0:0	0.225535
Appluimonia	12/28/16 22:0:0	0.224247
Appluimonia	12/28/16 22:0:0	0.219822
Appluimonia	12/28/16 22:0:0	0.219742
Methylosmolene	12/28/16 22:0:0	0.200663
AGOC-3A	12/28/16 22:0:0	0.180746
AGOC-3A	12/28/16 22:0:0	0.14742
Chlorodinine	12/28/16 22:0:0	0.112773
Methylosmolene	12/28/16 22:0:0	0.0897616
Methylosmolene	12/28/16 22:0:0	0.0896886
AGOC-3A	12/28/16 22:0:0	0.0848701
Appluimonia	12/28/16 22:0:0	0.048217
AGOC-3A	12/28/16 22:0:0	0.0185599
Methylosmolene	12/28/16 22:0:0	0.0168178
AGOC-3A	12/28/16 23:0:0	2.25205
Methylosmolene	12/28/16 23:0:0	2.16004
Chlorodinine	12/28/16 23:0:0	2.06575
Chlorodinine	12/28/16 23:0:0	2.06375
Chlorodinine	12/28/16 23:0:0	1.85588
Appluimonia	12/28/16 23:0:0	1.78615
AGOC-3A	12/28/16 23:0:0	1.01186
AGOC-3A	12/28/16 23:0:0	0.840445
AGOC-3A	12/28/16 23:0:0	0.706296
Appluimonia	12/28/16 23:0:0	0.693838
Methylosmolene	12/28/16 23:0:0	0.6389
Chlorodinine	12/28/16 23:0:0	0.569486
AGOC-3A	12/28/16 23:0:0	0.533216
Appluimonia	12/28/16 23:0:0	0.471783
Methylosmolene	12/28/16 23:0:0	0.458891
Methylosmolene	12/28/16 23:0:0	0.453959
AGOC-3A	12/28/16 23:0:0	0.445941
Appluimonia	12/28/16 23:0:0	0.421605
AGOC-3A	12/28/16 23:0:0	0.390409
Appluimonia	12/28/16 23:0:0	0.379855
Appluimonia	12/28/16 23:0:0	0.378805
Methylosmolene	12/28/16 23:0:0	0.375888
Chlorodinine	12/28/16 23:0:0	0.358786
Methylosmolene	12/28/16 23:0:0	0.301379
Chlorodinine	12/28/16 23:0:0	0.293358
Methylosmolene	12/28/16 23:0:0	0.288608
AGOC-3A	12/28/16 23:0:0	0.287366
Methylosmolene	12/28/16 23:0:0	0.283574
Appluimonia	12/28/16 23:0:0	0.208226
Chlorodinine	12/28/16 23:0:0	0.160142
Chlorodinine	12/28/16 23:0:0	0.142191
Appluimonia	12/28/16 23:0:0	0.102979
Methylosmolene	12/28/16 23:0:0	0.101108
AGOC-3A	12/28/16 23:0:0	0.0709494
Appluimonia	12/28/16 23:0:0	0.0572079
Chlorodinine	12/28/16 23:0:0	0.0487594
Appluimonia	12/29/16 0:0:0	2.29903
Chlorodinine	12/29/16 0:0:0	2.26856
Methylosmolene	12/29/16 0:0:0	2.13056
AGOC-3A	12/29/16 0:0:0	1.71407
Chlorodinine	12/29/16 0:0:0	1.54013
Methylosmolene	12/29/16 0:0:0	1.08931
Appluimonia	12/29/16 0:0:0	0.789471
AGOC-3A	12/29/16 0:0:0	0.724222
Chlorodinine	12/29/16 0:0:0	0.688326
Chlorodinine	12/29/16 0:0:0	0.655313
AGOC-3A	12/29/16 0:0:0	0.643027
Methylosmolene	12/29/16 0:0:0	0.538762
Chlorodinine	12/29/16 0:0:0	0.487137
Chlorodinine	12/29/16 0:0:0	0.435947
Appluimonia	12/29/16 0:0:0	0.402372
Appluimonia	12/29/16 0:0:0	0.397157
Appluimonia	12/29/16 0:0:0	0.388619
AGOC-3A	12/29/16 0:0:0	0.379995
Methylosmolene	12/29/16 0:0:0	0.360831
AGOC-3A	12/29/16 0:0:0	0.359755
Methylosmolene	12/29/16 0:0:0	0.342557
Chlorodinine	12/29/16 0:0:0	0.339683
AGOC-3A	12/29/16 0:0:0	0.303988
Appluimonia	12/29/16 0:0:0	0.275641
Appluimonia	12/29/16 0:0:0	0.253089
AGOC-3A	12/29/16 0:0:0	0.234394
Methylosmolene	12/29/16 0:0:0	0.229234
AGOC-3A	12/29/16 0:0:0	0.194009
Methylosmolene	12/29/16 0:0:0	0.167584
Chlorodinine	12/29/16 0:0:0	0.156426
Chlorodinine	12/29/16 0:0:0	0.151547
AGOC-3A	12/29/16 0:0:0	0.119814
Methylosmolene	12/29/16 0:0:0	0.0892858
Appluimonia	12/29/16 0:0:0	0.069814
Methylosmolene	12/29/16 0:0:0	0.0533743
Appluimonia	12/29/16 0:0:0	0.0467177
Methylosmolene	12/29/16 1:0:0	3.14465
AGOC-3A	12/29/16 1:0:0	2.44149
Methylosmolene	12/29/16 1:0:0	2.12285
Chlorodinine	12/29/16 1:0:0	1.86576
Appluimonia	12/29/16 1:0:0	1.57305
Chlorodinine	12/29/16 1:0:0	1.1421
Chlorodinine	12/29/16 1:0:0	1.11501
Chlorodinine	12/29/16 1:0:0	0.87411
Chlorodinine	12/29/16 1:0:0	0.868068
Methylosmolene	12/29/16 1:0:0	0.834087
AGOC-3A	12/29/16 1:0:0	0.827678
AGOC-3A	12/29/16 1:0:0	0.773894
Appluimonia	12/29/16 1:0:0	0.729726
Methylosmolene	12/29/16 1:0:0	0.675874
AGOC-3A	12/29/16 1:0:0	0.675867
Chlorodinine	12/29/16 1:0:0	0.665591
Appluimonia	12/29/16 1:0:0	0.64277
Appluimonia	12/29/16 1:0:0	0.545363
Methylosmolene	12/29/16 1:0:0	0.452552
Methylosmolene	12/29/16 1:0:0	0.443391
Chlorodinine	12/29/16 1:0:0	0.427126
AGOC-3A	12/29/16 1:0:0	0.413147
Appluimonia	12/29/16 1:0:0	0.411468
AGOC-3A	12/29/16 1:0:0	0.409324
Methylosmolene	12/29/16 1:0:0	0.404656
AGOC-3A	12/29/16 1:0:0	0.309118
Chlorodinine	12/29/16 1:0:0	0.283962
AGOC-3A	12/29/16 1:0:0	0.276627
AGOC-3A	12/29/16 1:0:0	0.272216
Appluimonia	12/29/16 1:0:0	0.237927
Methylosmolene	12/29/16 1:0:0	0.233548
Appluimonia	12/29/16 1:0:0	0.192203
Chlorodinine	12/29/16 1:0:0	0.183089
Appluimonia	12/29/16 1:0:0	0.13545
Appluimonia	12/29/16 1:0:0	0.0881649
Methylosmolene	12/29/16 1:0:0	0.0166971
Chlorodinine	12/29/16 2:0:0	5.45315
Methylosmolene	12/29/16 2:0:0	2.17628
Chlorodinine	12/29/16 2:0:0	2.10067
AGOC-3A	12/29/16 2:0:0	2.03532
Appluimonia	12/29/16 2:0:0	2.00228
Chlorodinine	12/29/16 2:0:0	1.60374
AGOC-3A	12/29/16 2:0:0	1.11517
AGOC-3A	12/29/16 2:0:0	0.937886
Chlorodinine	12/29/16 2:0:0	0.933398
Methylosmolene	12/29/16 2:0:0	0.76305
AGOC-3A	12/29/16 2:0:0	0.743242
Methylosmolene	12/29/16 2:0:0	0.742457
Methylosmolene	12/29/16 2:0:0	0.71031
Chlorodinine	12/29/16 2:0:0	0.619784
Appluimonia	12/29/16 2:0:0	0.613514
Methylosmolene	12/29/16 2:0:0	0.569733
AGOC-3A	12/29/16 2:0:0	0.558403
Appluimonia	12/29/16 2:0:0	0.555381
Appluimonia	12/29/16 2:0:0	0.435525
AGOC-3A	12/29/16 2:0:0	0.423299
Appluimonia	12/29/16 2:0:0	0.422287
Chlorodinine	12/29/16 2:0:0	0.416603
AGOC-3A	12/29/16 2:0:0	0.40785
Methylosmolene	12/29/16 2:0:0	0.392021
Methylosmolene	12/29/16 2:0:0	0.388283
Appluimonia	12/29/16 2:0:0	0.346666
Appluimonia	12/29/16 2:0:0	0.335971
Chlorodinine	12/29/16 2:0:0	0.312941
Chlorodinine	12/29/16 2:0:0	0.256917
Appluimonia	12/29/16 2:0:0	0.254392
AGOC-3A	12/29/16 2:0:0	0.253705
AGOC-3A	12/29/16 2:0:0	0.23971
Appluimonia	12/29/16 2:0:0	0.208514
Methylosmolene	12/29/16 2:0:0	0.134214
Chlorodinine	12/29/16 2:0:0	0.13382
Methylosmolene	12/29/16 2:0:0	0.07163
Appluimonia	12/29/16 3:0:0	4.84236
Methylosmolene	12/29/16 3:0:0	2.39911
AGOC-3A	12/29/16 3:0:0	2.06101
Chlorodinine	12/29/16 3:0:0	1.95454
Methylosmolene	12/29/16 3:0:0	1.9161
Chlorodinine	12/29/16 3:0:0	1.76391
AGOC-3A	12/29/16 3:0:0	1.74724
Appluimonia	12/29/16 3:0:0	1.66926
Appluimonia	12/29/16 3:0:0	1.5238
AGOC-3A	12/29/16 3:0:0	1.36584
Appluimonia	12/29/16 3:0:0	1.26249
