key	value	date
Appluimonia	0.990192	8/27/16 8:0:0
Chlorodinine	0.908849	8/27/16 8:0:0
Appluimonia	0.843634	8/27/16 8:0:0
Methylosmolene	0.721704	8/27/16 8:0:0
Methylosmolene	0.721362	8/27/16 8:0:0
Methylosmolene	0.641803	8/27/16 8:0:0
Chlorodinine	0.577833	8/27/16 8:0:0
AGOC-3A	0.566451	8/27/16 8:0:0
Chlorodinine	0.509814	8/27/16 8:0:0
Appluimonia	0.508368	8/27/16 8:0:0
Appluimonia	0.450777	8/27/16 8:0:0
AGOC-3A	0.437055	8/27/16 8:0:0
Methylosmolene	0.408522	8/27/16 8:0:0
Methylosmolene	0.379742	8/27/16 8:0:0
AGOC-3A	0.377859	8/27/16 8:0:0
Methylosmolene	0.340321	8/27/16 8:0:0
AGOC-3A	0.330505	8/27/16 8:0:0
Methylosmolene	0.318957	8/27/16 8:0:0
Methylosmolene	0.299137	8/27/16 8:0:0
AGOC-3A	0.255871	8/27/16 8:0:0
Appluimonia	0.217942	8/27/16 8:0:0
Chlorodinine	0.197453	8/27/16 8:0:0
Chlorodinine	0.192445	8/27/16 8:0:0
Chlorodinine	0.18376	8/27/16 8:0:0
AGOC-3A	0.157787	8/27/16 8:0:0
AGOC-3A	0.156411	8/27/16 8:0:0
Appluimonia	0.13906	8/27/16 8:0:0
Chlorodinine	0.102984	8/27/16 8:0:0
Chlorodinine	0.0858698	8/27/16 8:0:0
Appluimonia	0.0532688	8/27/16 8:0:0
Appluimonia	0.0339911	8/27/16 8:0:0
Chlorodinine	0.00183461	8/27/16 8:0:0
Methylosmolene	3.78806	8/27/16 9:0:0
Appluimonia	2.45622	8/27/16 9:0:0
Chlorodinine	1.27544	8/27/16 9:0:0
AGOC-3A	1.22488	8/27/16 9:0:0
Methylosmolene	1.18662	8/27/16 9:0:0
Methylosmolene	1.18392	8/27/16 9:0:0
Appluimonia	1.07899	8/27/16 9:0:0
Methylosmolene	0.876941	8/27/16 9:0:0
Chlorodinine	0.838583	8/27/16 9:0:0
AGOC-3A	0.811307	8/27/16 9:0:0
Chlorodinine	0.747247	8/27/16 9:0:0
Methylosmolene	0.725034	8/27/16 9:0:0
Chlorodinine	0.693842	8/27/16 9:0:0
AGOC-3A	0.669753	8/27/16 9:0:0
Appluimonia	0.583044	8/27/16 9:0:0
Chlorodinine	0.543834	8/27/16 9:0:0
AGOC-3A	0.529122	8/27/16 9:0:0
Methylosmolene	0.526614	8/27/16 9:0:0
Chlorodinine	0.500322	8/27/16 9:0:0
Appluimonia	0.47742	8/27/16 9:0:0
Appluimonia	0.475098	8/27/16 9:0:0
Methylosmolene	0.461966	8/27/16 9:0:0
Methylosmolene	0.458757	8/27/16 9:0:0
Appluimonia	0.435987	8/27/16 9:0:0
AGOC-3A	0.253751	8/27/16 9:0:0
Appluimonia	0.219295	8/27/16 9:0:0
AGOC-3A	0.173775	8/27/16 9:0:0
Chlorodinine	0.172643	8/27/16 9:0:0
Appluimonia	0.169783	8/27/16 9:0:0
Appluimonia	0.15417	8/27/16 9:0:0
Chlorodinine	0.145657	8/27/16 9:0:0
AGOC-3A	0.11626	8/27/16 9:0:0
Methylosmolene	0.112747	8/27/16 9:0:0
Chlorodinine	0.0770389	8/27/16 9:0:0
AGOC-3A	0.0763686	8/27/16 9:0:0
AGOC-3A	0.0059582	8/27/16 9:0:0
Chlorodinine	2.43601	8/27/16 10:0:0
Chlorodinine	2.00951	8/27/16 10:0:0
Appluimonia	1.41272	8/27/16 10:0:0
Chlorodinine	1.32533	8/27/16 10:0:0
Methylosmolene	1.22451	8/27/16 10:0:0
Methylosmolene	1.13534	8/27/16 10:0:0
Appluimonia	1.11348	8/27/16 10:0:0
AGOC-3A	1.06026	8/27/16 10:0:0
Methylosmolene	0.89401	8/27/16 10:0:0
AGOC-3A	0.808288	8/27/16 10:0:0
Appluimonia	0.721419	8/27/16 10:0:0
Methylosmolene	0.621981	8/27/16 10:0:0
AGOC-3A	0.593586	8/27/16 10:0:0
AGOC-3A	0.486254	8/27/16 10:0:0
Appluimonia	0.392518	8/27/16 10:0:0
Chlorodinine	0.370399	8/27/16 10:0:0
Methylosmolene	0.370154	8/27/16 10:0:0
Appluimonia	0.364019	8/27/16 10:0:0
Appluimonia	0.36338	8/27/16 10:0:0
Appluimonia	0.350193	8/27/16 10:0:0
AGOC-3A	0.333933	8/27/16 10:0:0
Chlorodinine	0.328571	8/27/16 10:0:0
AGOC-3A	0.292572	8/27/16 10:0:0
Chlorodinine	0.22348	8/27/16 10:0:0
AGOC-3A	0.207809	8/27/16 10:0:0
Chlorodinine	0.20524	8/27/16 10:0:0
Chlorodinine	0.189236	8/27/16 10:0:0
AGOC-3A	0.14565	8/27/16 10:0:0
AGOC-3A	0.127686	8/27/16 10:0:0
Methylosmolene	0.121046	8/27/16 10:0:0
Methylosmolene	0.113609	8/27/16 10:0:0
Methylosmolene	0.0695895	8/27/16 10:0:0
Appluimonia	0.0469815	8/27/16 10:0:0
Chlorodinine	0.0345279	8/27/16 10:0:0
Methylosmolene	0.0130853	8/27/16 10:0:0
Appluimonia	0.00577225	8/27/16 10:0:0
Methylosmolene	2.98715	8/27/16 11:0:0
Appluimonia	2.62228	8/27/16 11:0:0
Chlorodinine	2.33889	8/27/16 11:0:0
AGOC-3A	2.22043	8/27/16 11:0:0
AGOC-3A	1.64729	8/27/16 11:0:0
Methylosmolene	1.39939	8/27/16 11:0:0
Appluimonia	1.26573	8/27/16 11:0:0
Methylosmolene	1.22303	8/27/16 11:0:0
AGOC-3A	1.19494	8/27/16 11:0:0
AGOC-3A	0.884015	8/27/16 11:0:0
Chlorodinine	0.785894	8/27/16 11:0:0
Chlorodinine	0.696559	8/27/16 11:0:0
AGOC-3A	0.681859	8/27/16 11:0:0
Chlorodinine	0.662624	8/27/16 11:0:0
Methylosmolene	0.512856	8/27/16 11:0:0
Appluimonia	0.448497	8/27/16 11:0:0
Methylosmolene	0.447347	8/27/16 11:0:0
Appluimonia	0.442726	8/27/16 11:0:0
Methylosmolene	0.425646	8/27/16 11:0:0
AGOC-3A	0.400703	8/27/16 11:0:0
AGOC-3A	0.398115	8/27/16 11:0:0
Chlorodinine	0.388052	8/27/16 11:0:0
Appluimonia	0.371196	8/27/16 11:0:0
Chlorodinine	0.369754	8/27/16 11:0:0
Appluimonia	0.356901	8/27/16 11:0:0
AGOC-3A	0.331266	8/27/16 11:0:0
Chlorodinine	0.312938	8/27/16 11:0:0
Methylosmolene	0.300215	8/27/16 11:0:0
Chlorodinine	0.297482	8/27/16 11:0:0
Appluimonia	0.264886	8/27/16 11:0:0
Chlorodinine	0.159805	8/27/16 11:0:0
Methylosmolene	0.138471	8/27/16 11:0:0
AGOC-3A	0.119176	8/27/16 11:0:0
Methylosmolene	0.100138	8/27/16 11:0:0
Appluimonia	0.0815265	8/27/16 11:0:0
Appluimonia	0.0571234	8/27/16 11:0:0
Appluimonia	1.59095	8/27/16 12:0:0
Chlorodinine	1.38111	8/27/16 12:0:0
Methylosmolene	1.33039	8/27/16 12:0:0
Methylosmolene	1.24112	8/27/16 12:0:0
Methylosmolene	1.21537	8/27/16 12:0:0
Appluimonia	1.1512	8/27/16 12:0:0
Chlorodinine	0.889684	8/27/16 12:0:0
Chlorodinine	0.840807	8/27/16 12:0:0
AGOC-3A	0.797162	8/27/16 12:0:0
Appluimonia	0.730729	8/27/16 12:0:0
AGOC-3A	0.702556	8/27/16 12:0:0
Chlorodinine	0.687405	8/27/16 12:0:0
AGOC-3A	0.581781	8/27/16 12:0:0
AGOC-3A	0.491189	8/27/16 12:0:0
Appluimonia	0.458192	8/27/16 12:0:0
Chlorodinine	0.448008	8/27/16 12:0:0
AGOC-3A	0.429196	8/27/16 12:0:0
Methylosmolene	0.376981	8/27/16 12:0:0
AGOC-3A	0.354578	8/27/16 12:0:0
Chlorodinine	0.347451	8/27/16 12:0:0
AGOC-3A	0.337067	8/27/16 12:0:0
Appluimonia	0.332011	8/27/16 12:0:0
Appluimonia	0.326206	8/27/16 12:0:0
Methylosmolene	0.318116	8/27/16 12:0:0
AGOC-3A	0.316745	8/27/16 12:0:0
AGOC-3A	0.308173	8/27/16 12:0:0
Chlorodinine	0.304443	8/27/16 12:0:0
Chlorodinine	0.251508	8/27/16 12:0:0
Appluimonia	0.251213	8/27/16 12:0:0
Methylosmolene	0.246983	8/27/16 12:0:0
Chlorodinine	0.225377	8/27/16 12:0:0
Appluimonia	0.188942	8/27/16 12:0:0
Appluimonia	0.171043	8/27/16 12:0:0
Methylosmolene	0.118003	8/27/16 12:0:0
Methylosmolene	0.115106	8/27/16 12:0:0
Methylosmolene	0.112716	8/27/16 12:0:0
Methylosmolene	2.07281	8/27/16 13:0:0
Methylosmolene	1.4168	8/27/16 13:0:0
Chlorodinine	1.15571	8/27/16 13:0:0
AGOC-3A	1.03351	8/27/16 13:0:0
Chlorodinine	0.998409	8/27/16 13:0:0
Appluimonia	0.92267	8/27/16 13:0:0
AGOC-3A	0.852121	8/27/16 13:0:0
Chlorodinine	0.803784	8/27/16 13:0:0
Appluimonia	0.787663	8/27/16 13:0:0
Methylosmolene	0.758173	8/27/16 13:0:0
AGOC-3A	0.589736	8/27/16 13:0:0
Chlorodinine	0.588898	8/27/16 13:0:0
Methylosmolene	0.580098	8/27/16 13:0:0
Appluimonia	0.448111	8/27/16 13:0:0
Methylosmolene	0.448015	8/27/16 13:0:0
Appluimonia	0.444612	8/27/16 13:0:0
AGOC-3A	0.439413	8/27/16 13:0:0
Appluimonia	0.435957	8/27/16 13:0:0
Chlorodinine	0.431751	8/27/16 13:0:0
Chlorodinine	0.378639	8/27/16 13:0:0
AGOC-3A	0.305243	8/27/16 13:0:0
Methylosmolene	0.262018	8/27/16 13:0:0
AGOC-3A	0.252151	8/27/16 13:0:0
Methylosmolene	0.199623	8/27/16 13:0:0
Appluimonia	0.162336	8/27/16 13:0:0
Methylosmolene	0.151472	8/27/16 13:0:0
AGOC-3A	0.148505	8/27/16 13:0:0
Appluimonia	0.147853	8/27/16 13:0:0
AGOC-3A	0.147493	8/27/16 13:0:0
Chlorodinine	0.144468	8/27/16 13:0:0
Appluimonia	0.093943	8/27/16 13:0:0
AGOC-3A	0.0916969	8/27/16 13:0:0
Methylosmolene	0.0609537	8/27/16 13:0:0
Chlorodinine	0.051269	8/27/16 13:0:0
Appluimonia	0.0400449	8/27/16 13:0:0
Chlorodinine	0.00135977	8/27/16 13:0:0
Appluimonia	3.45815	8/27/16 14:0:0
AGOC-3A	1.75573	8/27/16 14:0:0
Chlorodinine	1.30345	8/27/16 14:0:0
Chlorodinine	1.2515	8/27/16 14:0:0
Appluimonia	1.09106	8/27/16 14:0:0
Appluimonia	1.02367	8/27/16 14:0:0
Methylosmolene	0.910238	8/27/16 14:0:0
Methylosmolene	0.844561	8/27/16 14:0:0
AGOC-3A	0.802129	8/27/16 14:0:0
Chlorodinine	0.791324	8/27/16 14:0:0
Methylosmolene	0.739813	8/27/16 14:0:0
AGOC-3A	0.702322	8/27/16 14:0:0
Chlorodinine	0.613586	8/27/16 14:0:0
Appluimonia	0.579583	8/27/16 14:0:0
Appluimonia	0.566247	8/27/16 14:0:0
Appluimonia	0.499408	8/27/16 14:0:0
Methylosmolene	0.463854	8/27/16 14:0:0
Methylosmolene	0.428682	8/27/16 14:0:0
AGOC-3A	0.426322	8/27/16 14:0:0
AGOC-3A	0.394232	8/27/16 14:0:0
Chlorodinine	0.373424	8/27/16 14:0:0
Chlorodinine	0.342223	8/27/16 14:0:0
AGOC-3A	0.304115	8/27/16 14:0:0
Chlorodinine	0.297466	8/27/16 14:0:0
Methylosmolene	0.276586	8/27/16 14:0:0
Chlorodinine	0.245323	8/27/16 14:0:0
Appluimonia	0.241185	8/27/16 14:0:0
Appluimonia	0.225813	8/27/16 14:0:0
Chlorodinine	0.208278	8/27/16 14:0:0
AGOC-3A	0.207893	8/27/16 14:0:0
AGOC-3A	0.167243	8/27/16 14:0:0
Appluimonia	0.145335	8/27/16 14:0:0
Methylosmolene	0.102315	8/27/16 14:0:0
Methylosmolene	0.0801812	8/27/16 14:0:0
Methylosmolene	0.0453316	8/27/16 14:0:0
AGOC-3A	0.0185002	8/27/16 14:0:0
Appluimonia	2.61272	8/27/16 15:0:0
AGOC-3A	2.08058	8/27/16 15:0:0
Methylosmolene	1.94678	8/27/16 15:0:0
Methylosmolene	1.33818	8/27/16 15:0:0
Appluimonia	1.31065	8/27/16 15:0:0
Appluimonia	1.27917	8/27/16 15:0:0
AGOC-3A	1.26688	8/27/16 15:0:0
Chlorodinine	1.22577	8/27/16 15:0:0
Chlorodinine	1.21106	8/27/16 15:0:0
Chlorodinine	0.913479	8/27/16 15:0:0
AGOC-3A	0.877655	8/27/16 15:0:0
AGOC-3A	0.769195	8/27/16 15:0:0
Appluimonia	0.765542	8/27/16 15:0:0
Chlorodinine	0.765256	8/27/16 15:0:0
AGOC-3A	0.697923	8/27/16 15:0:0
Methylosmolene	0.587906	8/27/16 15:0:0
Appluimonia	0.583401	8/27/16 15:0:0
Chlorodinine	0.564639	8/27/16 15:0:0
Methylosmolene	0.555321	8/27/16 15:0:0
Chlorodinine	0.5514	8/27/16 15:0:0
Methylosmolene	0.479168	8/27/16 15:0:0
AGOC-3A	0.476907	8/27/16 15:0:0
Appluimonia	0.408151	8/27/16 15:0:0
Appluimonia	0.35927	8/27/16 15:0:0
Appluimonia	0.349991	8/27/16 15:0:0
Methylosmolene	0.329301	8/27/16 15:0:0
Chlorodinine	0.322858	8/27/16 15:0:0
AGOC-3A	0.301214	8/27/16 15:0:0
Methylosmolene	0.29353	8/27/16 15:0:0
Chlorodinine	0.254003	8/27/16 15:0:0
Methylosmolene	0.235291	8/27/16 15:0:0
AGOC-3A	0.182482	8/27/16 15:0:0
Methylosmolene	0.174266	8/27/16 15:0:0
Appluimonia	0.122417	8/27/16 15:0:0
Chlorodinine	0.0286783	8/27/16 15:0:0
AGOC-3A	0.00919467	8/27/16 15:0:0
Chlorodinine	1.5429	8/27/16 16:0:0
Chlorodinine	1.32548	8/27/16 16:0:0
Methylosmolene	1.31311	8/27/16 16:0:0
AGOC-3A	1.18543	8/27/16 16:0:0
Appluimonia	1.08029	8/27/16 16:0:0
AGOC-3A	1.05392	8/27/16 16:0:0
Methylosmolene	0.993699	8/27/16 16:0:0
Chlorodinine	0.971454	8/27/16 16:0:0
AGOC-3A	0.857474	8/27/16 16:0:0
Chlorodinine	0.671097	8/27/16 16:0:0
Methylosmolene	0.653065	8/27/16 16:0:0
AGOC-3A	0.643749	8/27/16 16:0:0
Methylosmolene	0.534903	8/27/16 16:0:0
Appluimonia	0.524573	8/27/16 16:0:0
Chlorodinine	0.494938	8/27/16 16:0:0
AGOC-3A	0.493342	8/27/16 16:0:0
Appluimonia	0.48335	8/27/16 16:0:0
Appluimonia	0.464826	8/27/16 16:0:0
AGOC-3A	0.434531	8/27/16 16:0:0
AGOC-3A	0.430869	8/27/16 16:0:0
Methylosmolene	0.428202	8/27/16 16:0:0
Methylosmolene	0.339006	8/27/16 16:0:0
Chlorodinine	0.314919	8/27/16 16:0:0
Appluimonia	0.294333	8/27/16 16:0:0
Chlorodinine	0.283831	8/27/16 16:0:0
Appluimonia	0.24288	8/27/16 16:0:0
Appluimonia	0.193417	8/27/16 16:0:0
Appluimonia	0.183027	8/27/16 16:0:0
Methylosmolene	0.166845	8/27/16 16:0:0
Methylosmolene	0.150297	8/27/16 16:0:0
Appluimonia	0.139932	8/27/16 16:0:0
AGOC-3A	0.118659	8/27/16 16:0:0
Chlorodinine	0.0728443	8/27/16 16:0:0
AGOC-3A	0.0553955	8/27/16 16:0:0
Methylosmolene	0.0388451	8/27/16 16:0:0
Chlorodinine	0.0130056	8/27/16 16:0:0
Appluimonia	2.25829	8/27/16 17:0:0
AGOC-3A	1.67926	8/27/16 17:0:0
AGOC-3A	1.56092	8/27/16 17:0:0
Methylosmolene	1.41974	8/27/16 17:0:0
Methylosmolene	1.41679	8/27/16 17:0:0
AGOC-3A	1.14226	8/27/16 17:0:0
Appluimonia	0.991054	8/27/16 17:0:0
Appluimonia	0.848992	8/27/16 17:0:0
AGOC-3A	0.818809	8/27/16 17:0:0
Appluimonia	0.812331	8/27/16 17:0:0
Chlorodinine	0.734947	8/27/16 17:0:0
Chlorodinine	0.732687	8/27/16 17:0:0
Methylosmolene	0.581806	8/27/16 17:0:0
Chlorodinine	0.564977	8/27/16 17:0:0
Appluimonia	0.561971	8/27/16 17:0:0
Chlorodinine	0.548678	8/27/16 17:0:0
Appluimonia	0.521864	8/27/16 17:0:0
AGOC-3A	0.511846	8/27/16 17:0:0
Chlorodinine	0.469426	8/27/16 17:0:0
Chlorodinine	0.431659	8/27/16 17:0:0
Appluimonia	0.422749	8/27/16 17:0:0
Methylosmolene	0.377053	8/27/16 17:0:0
Chlorodinine	0.37641	8/27/16 17:0:0
Methylosmolene	0.339934	8/27/16 17:0:0
Methylosmolene	0.335357	8/27/16 17:0:0
Methylosmolene	0.259111	8/27/16 17:0:0
Appluimonia	0.246201	8/27/16 17:0:0
Chlorodinine	0.233564	8/27/16 17:0:0
AGOC-3A	0.188823	8/27/16 17:0:0
AGOC-3A	0.171596	8/27/16 17:0:0
Methylosmolene	0.137496	8/27/16 17:0:0
AGOC-3A	0.135328	8/27/16 17:0:0
AGOC-3A	0.124113	8/27/16 17:0:0
Appluimonia	0.0861327	8/27/16 17:0:0
Methylosmolene	0.036502	8/27/16 17:0:0
Chlorodinine	0.00810568	8/27/16 17:0:0
Appluimonia	4.59829	8/27/16 18:0:0
Methylosmolene	2.22298	8/27/16 18:0:0
Methylosmolene	1.65785	8/27/16 18:0:0
Chlorodinine	1.23176	8/27/16 18:0:0
AGOC-3A	1.06623	8/27/16 18:0:0
Appluimonia	0.949301	8/27/16 18:0:0
AGOC-3A	0.869391	8/27/16 18:0:0
Methylosmolene	0.815251	8/27/16 18:0:0
Appluimonia	0.799374	8/27/16 18:0:0
AGOC-3A	0.771715	8/27/16 18:0:0
Chlorodinine	0.741614	8/27/16 18:0:0
Appluimonia	0.720047	8/27/16 18:0:0
AGOC-3A	0.641263	8/27/16 18:0:0
Methylosmolene	0.592149	8/27/16 18:0:0
Appluimonia	0.561124	8/27/16 18:0:0
Methylosmolene	0.556882	8/27/16 18:0:0
Methylosmolene	0.526238	8/27/16 18:0:0
Appluimonia	0.508491	8/27/16 18:0:0
Methylosmolene	0.493176	8/27/16 18:0:0
Appluimonia	0.46921	8/27/16 18:0:0
AGOC-3A	0.391897	8/27/16 18:0:0
Chlorodinine	0.373415	8/27/16 18:0:0
AGOC-3A	0.318601	8/27/16 18:0:0
AGOC-3A	0.318437	8/27/16 18:0:0
Methylosmolene	0.274543	8/27/16 18:0:0
Methylosmolene	0.232866	8/27/16 18:0:0
Chlorodinine	0.212592	8/27/16 18:0:0
AGOC-3A	0.159266	8/27/16 18:0:0
Appluimonia	0.152723	8/27/16 18:0:0
Chlorodinine	0.123758	8/27/16 18:0:0
Chlorodinine	0.121311	8/27/16 18:0:0
Appluimonia	0.118848	8/27/16 18:0:0
AGOC-3A	0.0739514	8/27/16 18:0:0
Chlorodinine	0.0710239	8/27/16 18:0:0
Chlorodinine	0.0569022	8/27/16 18:0:0
Chlorodinine	0.0491233	8/27/16 18:0:0
Appluimonia	2.89248	8/27/16 19:0:0
AGOC-3A	2.39371	8/27/16 19:0:0
Methylosmolene	1.86592	8/27/16 19:0:0
AGOC-3A	1.32258	8/27/16 19:0:0
Chlorodinine	1.13038	8/27/16 19:0:0
Appluimonia	1.10682	8/27/16 19:0:0
Methylosmolene	0.981885	8/27/16 19:0:0
AGOC-3A	0.971266	8/27/16 19:0:0
Appluimonia	0.895898	8/27/16 19:0:0
Methylosmolene	0.690376	8/27/16 19:0:0
Chlorodinine	0.688102	8/27/16 19:0:0
Chlorodinine	0.673557	8/27/16 19:0:0
Methylosmolene	0.662002	8/27/16 19:0:0
Methylosmolene	0.658597	8/27/16 19:0:0
AGOC-3A	0.617617	8/27/16 19:0:0
Appluimonia	0.602051	8/27/16 19:0:0
Appluimonia	0.58683	8/27/16 19:0:0
Methylosmolene	0.501567	8/27/16 19:0:0
AGOC-3A	0.487714	8/27/16 19:0:0
Chlorodinine	0.477822	8/27/16 19:0:0
Appluimonia	0.398709	8/27/16 19:0:0
Methylosmolene	0.39627	8/27/16 19:0:0
AGOC-3A	0.379168	8/27/16 19:0:0
AGOC-3A	0.345179	8/27/16 19:0:0
Methylosmolene	0.262483	8/27/16 19:0:0
Chlorodinine	0.256864	8/27/16 19:0:0
Chlorodinine	0.244535	8/27/16 19:0:0
AGOC-3A	0.114593	8/27/16 19:0:0
AGOC-3A	0.113317	8/27/16 19:0:0
Appluimonia	0.107811	8/27/16 19:0:0
Methylosmolene	0.0983174	8/27/16 19:0:0
Chlorodinine	0.0447029	8/27/16 19:0:0
Appluimonia	0.0239377	8/27/16 19:0:0
Appluimonia	0.0235862	8/27/16 19:0:0
Chlorodinine	0.0163076	8/27/16 19:0:0
Chlorodinine	0.0154241	8/27/16 19:0:0
Methylosmolene	2.49881	8/27/16 20:0:0
Chlorodinine	2.43744	8/27/16 20:0:0
AGOC-3A	2.31638	8/27/16 20:0:0
Appluimonia	1.55384	8/27/16 20:0:0
Chlorodinine	1.31483	8/27/16 20:0:0
Methylosmolene	1.30297	8/27/16 20:0:0
Chlorodinine	1.18417	8/27/16 20:0:0
Appluimonia	1.15338	8/27/16 20:0:0
AGOC-3A	1.07814	8/27/16 20:0:0
Appluimonia	0.988333	8/27/16 20:0:0
Methylosmolene	0.852275	8/27/16 20:0:0
AGOC-3A	0.780384	8/27/16 20:0:0
Appluimonia	0.747472	8/27/16 20:0:0
Chlorodinine	0.712451	8/27/16 20:0:0
Methylosmolene	0.626748	8/27/16 20:0:0
Appluimonia	0.577832	8/27/16 20:0:0
Methylosmolene	0.538884	8/27/16 20:0:0
Chlorodinine	0.499397	8/27/16 20:0:0
Methylosmolene	0.460673	8/27/16 20:0:0
AGOC-3A	0.439587	8/27/16 20:0:0
Chlorodinine	0.438778	8/27/16 20:0:0
Methylosmolene	0.438409	8/27/16 20:0:0
Appluimonia	0.421078	8/27/16 20:0:0
Appluimonia	0.403748	8/27/16 20:0:0
AGOC-3A	0.331391	8/27/16 20:0:0
Appluimonia	0.329333	8/27/16 20:0:0
Methylosmolene	0.247248	8/27/16 20:0:0
AGOC-3A	0.233653	8/27/16 20:0:0
Chlorodinine	0.216842	8/27/16 20:0:0
AGOC-3A	0.189944	8/27/16 20:0:0
Methylosmolene	0.140183	8/27/16 20:0:0
AGOC-3A	0.0709454	8/27/16 20:0:0
AGOC-3A	0.0552256	8/27/16 20:0:0
Chlorodinine	0.0490538	8/27/16 20:0:0
Chlorodinine	0.036341	8/27/16 20:0:0
Appluimonia	0.0268209	8/27/16 20:0:0
AGOC-3A	2.20397	8/27/16 21:0:0
Chlorodinine	2.12944	8/27/16 21:0:0
Appluimonia	1.5061	8/27/16 21:0:0
Chlorodinine	1.47817	8/27/16 21:0:0
Appluimonia	1.39792	8/27/16 21:0:0
Methylosmolene	1.35889	8/27/16 21:0:0
Appluimonia	1.35049	8/27/16 21:0:0
Appluimonia	1.26964	8/27/16 21:0:0
AGOC-3A	1.24278	8/27/16 21:0:0
Methylosmolene	0.93131	8/27/16 21:0:0
Appluimonia	0.865915	8/27/16 21:0:0
Chlorodinine	0.725304	8/27/16 21:0:0
Chlorodinine	0.648329	8/27/16 21:0:0
Chlorodinine	0.554608	8/27/16 21:0:0
AGOC-3A	0.536337	8/27/16 21:0:0
Methylosmolene	0.493391	8/27/16 21:0:0
Chlorodinine	0.47356	8/27/16 21:0:0
Methylosmolene	0.462648	8/27/16 21:0:0
Methylosmolene	0.462612	8/27/16 21:0:0
Appluimonia	0.404399	8/27/16 21:0:0
AGOC-3A	0.34232	8/27/16 21:0:0
Chlorodinine	0.290544	8/27/16 21:0:0
Methylosmolene	0.230387	8/27/16 21:0:0
AGOC-3A	0.216365	8/27/16 21:0:0
Appluimonia	0.181822	8/27/16 21:0:0
Appluimonia	0.178896	8/27/16 21:0:0
Methylosmolene	0.173292	8/27/16 21:0:0
AGOC-3A	0.154011	8/27/16 21:0:0
Methylosmolene	0.151086	8/27/16 21:0:0
Appluimonia	0.149997	8/27/16 21:0:0
AGOC-3A	0.145215	8/27/16 21:0:0
Chlorodinine	0.130533	8/27/16 21:0:0
AGOC-3A	0.105069	8/27/16 21:0:0
Methylosmolene	0.0498564	8/27/16 21:0:0
Chlorodinine	0.0175334	8/27/16 21:0:0
AGOC-3A	0.0165035	8/27/16 21:0:0
AGOC-3A	1.87993	8/27/16 22:0:0
Chlorodinine	1.87551	8/27/16 22:0:0
AGOC-3A	1.51417	8/27/16 22:0:0
AGOC-3A	1.42563	8/27/16 22:0:0
Chlorodinine	1.37075	8/27/16 22:0:0
Methylosmolene	1.35908	8/27/16 22:0:0
Appluimonia	1.3495	8/27/16 22:0:0
Methylosmolene	1.16543	8/27/16 22:0:0
Appluimonia	1.10884	8/27/16 22:0:0
Chlorodinine	1.04776	8/27/16 22:0:0
Chlorodinine	0.988831	8/27/16 22:0:0
Appluimonia	0.887311	8/27/16 22:0:0
AGOC-3A	0.860785	8/27/16 22:0:0
Appluimonia	0.75956	8/27/16 22:0:0
Chlorodinine	0.708898	8/27/16 22:0:0
Methylosmolene	0.693044	8/27/16 22:0:0
Chlorodinine	0.617883	8/27/16 22:0:0
AGOC-3A	0.581685	8/27/16 22:0:0
Methylosmolene	0.481212	8/27/16 22:0:0
Methylosmolene	0.48071	8/27/16 22:0:0
Methylosmolene	0.473106	8/27/16 22:0:0
Appluimonia	0.470901	8/27/16 22:0:0
AGOC-3A	0.43535	8/27/16 22:0:0
Methylosmolene	0.423437	8/27/16 22:0:0
AGOC-3A	0.397074	8/27/16 22:0:0
Appluimonia	0.381791	8/27/16 22:0:0
Appluimonia	0.38129	8/27/16 22:0:0
Methylosmolene	0.368833	8/27/16 22:0:0
Chlorodinine	0.356679	8/27/16 22:0:0
Appluimonia	0.337895	8/27/16 22:0:0
AGOC-3A	0.21054	8/27/16 22:0:0
AGOC-3A	0.145342	8/27/16 22:0:0
Appluimonia	0.131115	8/27/16 22:0:0
Chlorodinine	0.114201	8/27/16 22:0:0
Chlorodinine	0.11234	8/27/16 22:0:0
Methylosmolene	0.014328	8/27/16 22:0:0
Chlorodinine	2.05414	8/27/16 23:0:0
Appluimonia	1.77414	8/27/16 23:0:0
Chlorodinine	1.32044	8/27/16 23:0:0
Methylosmolene	1.3092	8/27/16 23:0:0
AGOC-3A	1.15042	8/27/16 23:0:0
Appluimonia	1.00764	8/27/16 23:0:0
Methylosmolene	0.912388	8/27/16 23:0:0
Appluimonia	0.80818	8/27/16 23:0:0
AGOC-3A	0.801978	8/27/16 23:0:0
Methylosmolene	0.749055	8/27/16 23:0:0
Chlorodinine	0.654187	8/27/16 23:0:0
Methylosmolene	0.586087	8/27/16 23:0:0
AGOC-3A	0.560889	8/27/16 23:0:0
Appluimonia	0.54695	8/27/16 23:0:0
Methylosmolene	0.54349	8/27/16 23:0:0
Chlorodinine	0.533058	8/27/16 23:0:0
Appluimonia	0.522048	8/27/16 23:0:0
Methylosmolene	0.462649	8/27/16 23:0:0
Appluimonia	0.460486	8/27/16 23:0:0
AGOC-3A	0.458169	8/27/16 23:0:0
AGOC-3A	0.456126	8/27/16 23:0:0
Methylosmolene	0.439215	8/27/16 23:0:0
Chlorodinine	0.421591	8/27/16 23:0:0
Appluimonia	0.40643	8/27/16 23:0:0
Chlorodinine	0.388567	8/27/16 23:0:0
Chlorodinine	0.382686	8/27/16 23:0:0
Chlorodinine	0.339325	8/27/16 23:0:0
