Chemical	Monitor	Reading	Year	Month	Day	Hour	Minutes	Seconds
AGOC-3A	5	0.167184	2016	12	25	20	0	0
Appluimonia	7	0.12002	2016	12	25	20	0	0
Methylosmolene	7	0.101377	2016	12	25	20	0	0
AGOC-3A	2	0.0996464	2016	12	25	20	0	0
Appluimonia	5	0.0617323	2016	12	25	20	0	0
Methylosmolene	8	0.00223067	2016	12	25	20	0	0
AGOC-3A	3	2.76843	2016	12	25	21	0	0
Chlorodinine	4	1.98476	2016	12	25	21	0	0
AGOC-3A	4	1.92832	2016	12	25	21	0	0
Appluimonia	4	1.91923	2016	12	25	21	0	0
Methylosmolene	4	1.87664	2016	12	25	21	0	0
Chlorodinine	3	1.59727	2016	12	25	21	0	0
Methylosmolene	9	1.25398	2016	12	25	21	0	0
Chlorodinine	7	0.883286	2016	12	25	21	0	0
Appluimonia	5	0.753008	2016	12	25	21	0	0
Methylosmolene	7	0.739442	2016	12	25	21	0	0
Chlorodinine	9	0.713553	2016	12	25	21	0	0
Methylosmolene	8	0.709692	2016	12	25	21	0	0
Chlorodinine	6	0.692177	2016	12	25	21	0	0
AGOC-3A	7	0.677425	2016	12	25	21	0	0
AGOC-3A	8	0.621048	2016	12	25	21	0	0
AGOC-3A	1	0.463453	2016	12	25	21	0	0
Methylosmolene	5	0.459893	2016	12	25	21	0	0
AGOC-3A	6	0.420776	2016	12	25	21	0	0
Appluimonia	1	0.386426	2016	12	25	21	0	0
Methylosmolene	6	0.355911	2016	12	25	21	0	0
Appluimonia	9	0.290093	2016	12	25	21	0	0
Methylosmolene	3	0.223914	2016	12	25	21	0	0
Chlorodinine	8	0.197194	2016	12	25	21	0	0
Appluimonia	3	0.177147	2016	12	25	21	0	0
Appluimonia	6	0.171498	2016	12	25	21	0	0
AGOC-3A	9	0.154162	2016	12	25	21	0	0
AGOC-3A	2	0.147651	2016	12	25	21	0	0
Appluimonia	2	0.144891	2016	12	25	21	0	0
AGOC-3A	5	0.143143	2016	12	25	21	0	0
Chlorodinine	2	0.142722	2016	12	25	21	0	0
Chlorodinine	5	0.133118	2016	12	25	21	0	0
Appluimonia	7	0.109995	2016	12	25	21	0	0
Methylosmolene	1	0.0750776	2016	12	25	21	0	0
Methylosmolene	2	0.0698813	2016	12	25	21	0	0
Chlorodinine	1	0.0449287	2016	12	25	21	0	0
Appluimonia	8	0.0343492	2016	12	25	21	0	0
Chlorodinine	4	2.3115	2016	12	25	22	0	0
Methylosmolene	4	2.20832	2016	12	25	22	0	0
AGOC-3A	4	2.09378	2016	12	25	22	0	0
Appluimonia	4	1.92168	2016	12	25	22	0	0
Appluimonia	7	1.62748	2016	12	25	22	0	0
Appluimonia	5	1.11106	2016	12	25	22	0	0
Methylosmolene	9	1.07044	2016	12	25	22	0	0
Chlorodinine	8	0.936606	2016	12	25	22	0	0
Methylosmolene	2	0.932292	2016	12	25	22	0	0
Appluimonia	3	0.792193	2016	12	25	22	0	0
AGOC-3A	9	0.791333	2016	12	25	22	0	0
AGOC-3A	5	0.704229	2016	12	25	22	0	0
Methylosmolene	5	0.63627	2016	12	25	22	0	0
Chlorodinine	6	0.554578	2016	12	25	22	0	0
Appluimonia	8	0.506238	2016	12	25	22	0	0
Methylosmolene	6	0.494419	2016	12	25	22	0	0
AGOC-3A	2	0.457429	2016	12	25	22	0	0
Appluimonia	6	0.448426	2016	12	25	22	0	0
Appluimonia	1	0.385037	2016	12	25	22	0	0
AGOC-3A	3	0.384616	2016	12	25	22	0	0
Appluimonia	9	0.382638	2016	12	25	22	0	0
Chlorodinine	9	0.374267	2016	12	25	22	0	0
Methylosmolene	3	0.369303	2016	12	25	22	0	0
Methylosmolene	8	0.308748	2016	12	25	22	0	0
Appluimonia	2	0.269144	2016	12	25	22	0	0
Methylosmolene	7	0.209703	2016	12	25	22	0	0
Chlorodinine	5	0.191827	2016	12	25	22	0	0
Chlorodinine	1	0.184325	2016	12	25	22	0	0
Chlorodinine	2	0.169559	2016	12	25	22	0	0
AGOC-3A	7	0.164036	2016	12	25	22	0	0
AGOC-3A	6	0.156426	2016	12	25	22	0	0
Chlorodinine	7	0.137976	2016	12	25	22	0	0
Chlorodinine	3	0.127125	2016	12	25	22	0	0
AGOC-3A	1	0.0961	2016	12	25	22	0	0
AGOC-3A	8	0.061849	2016	12	25	22	0	0
Methylosmolene	1	0.0493731	2016	12	25	22	0	0
Chlorodinine	5	2.22683	2016	12	25	23	0	0
AGOC-3A	4	2.19984	2016	12	25	23	0	0
Chlorodinine	4	1.96749	2016	12	25	23	0	0
Methylosmolene	4	1.91445	2016	12	25	23	0	0
Appluimonia	4	1.88733	2016	12	25	23	0	0
Methylosmolene	3	1.65168	2016	12	25	23	0	0
Methylosmolene	7	1.29775	2016	12	25	23	0	0
AGOC-3A	5	1.29349	2016	12	25	23	0	0
Appluimonia	3	1.1069	2016	12	25	23	0	0
Appluimonia	2	0.883567	2016	12	25	23	0	0
Methylosmolene	9	0.754039	2016	12	25	23	0	0
Appluimonia	8	0.681661	2016	12	25	23	0	0
Chlorodinine	3	0.673388	2016	12	25	23	0	0
Chlorodinine	6	0.645253	2016	12	25	23	0	0
Chlorodinine	9	0.551489	2016	12	25	23	0	0
Methylosmolene	6	0.537827	2016	12	25	23	0	0
Chlorodinine	2	0.470516	2016	12	25	23	0	0
AGOC-3A	9	0.450368	2016	12	25	23	0	0
Methylosmolene	1	0.380324	2016	12	25	23	0	0
Chlorodinine	7	0.37838	2016	12	25	23	0	0
Appluimonia	7	0.363448	2016	12	25	23	0	0
Methylosmolene	8	0.256841	2016	12	25	23	0	0
AGOC-3A	2	0.250269	2016	12	25	23	0	0
Chlorodinine	1	0.210799	2016	12	25	23	0	0
Appluimonia	6	0.207754	2016	12	25	23	0	0
AGOC-3A	7	0.198614	2016	12	25	23	0	0
Appluimonia	9	0.192205	2016	12	25	23	0	0
Appluimonia	5	0.180963	2016	12	25	23	0	0
Appluimonia	1	0.160899	2016	12	25	23	0	0
AGOC-3A	1	0.150912	2016	12	25	23	0	0
AGOC-3A	8	0.0794577	2016	12	25	23	0	0
Methylosmolene	2	0.0744543	2016	12	25	23	0	0
Chlorodinine	8	0.0517236	2016	12	25	23	0	0
AGOC-3A	6	0.0181256	2016	12	25	23	0	0
AGOC-3A	3	0.0125502	2016	12	25	23	0	0
Methylosmolene	5	0.00622902	2016	12	25	23	0	0
Chlorodinine	4	2.15871	2016	12	26	0	0	0
Appluimonia	4	2.06469	2016	12	26	0	0	0
AGOC-3A	4	1.92331	2016	12	26	0	0	0
Methylosmolene	4	1.70555	2016	12	26	0	0	0
AGOC-3A	5	1.30217	2016	12	26	0	0	0
Methylosmolene	5	1.12277	2016	12	26	0	0	0
AGOC-3A	9	0.959262	2016	12	26	0	0	0
AGOC-3A	8	0.85542	2016	12	26	0	0	0
Appluimonia	2	0.796729	2016	12	26	0	0	0
Appluimonia	6	0.740083	2016	12	26	0	0	0
AGOC-3A	6	0.707668	2016	12	26	0	0	0
Methylosmolene	9	0.648657	2016	12	26	0	0	0
Appluimonia	3	0.637344	2016	12	26	0	0	0
Chlorodinine	8	0.580667	2016	12	26	0	0	0
AGOC-3A	2	0.574604	2016	12	26	0	0	0
Chlorodinine	3	0.537223	2016	12	26	0	0	0
Methylosmolene	6	0.488963	2016	12	26	0	0	0
Appluimonia	7	0.455458	2016	12	26	0	0	0
Appluimonia	8	0.438139	2016	12	26	0	0	0
Methylosmolene	3	0.415361	2016	12	26	0	0	0
Chlorodinine	5	0.380311	2016	12	26	0	0	0
Chlorodinine	9	0.342903	2016	12	26	0	0	0
Methylosmolene	1	0.304759	2016	12	26	0	0	0
Appluimonia	9	0.284493	2016	12	26	0	0	0
Chlorodinine	7	0.278575	2016	12	26	0	0	0
Chlorodinine	6	0.249714	2016	12	26	0	0	0
Appluimonia	1	0.199503	2016	12	26	0	0	0
AGOC-3A	1	0.182052	2016	12	26	0	0	0
Chlorodinine	2	0.148744	2016	12	26	0	0	0
AGOC-3A	7	0.11464	2016	12	26	0	0	0
Methylosmolene	7	0.0773106	2016	12	26	0	0	0
Appluimonia	5	0.0541585	2016	12	26	0	0	0
Chlorodinine	1	0.0538858	2016	12	26	0	0	0
AGOC-3A	3	0.0242963	2016	12	26	0	0	0
Methylosmolene	8	0.0172025	2016	12	26	0	0	0
Methylosmolene	2	0.00570178	2016	12	26	0	0	0
Methylosmolene	3	2.22802	2016	12	26	1	0	0
AGOC-3A	3	2.13987	2016	12	26	1	0	0
Appluimonia	4	2.1232	2016	12	26	1	0	0
Chlorodinine	4	2.08818	2016	12	26	1	0	0
AGOC-3A	4	2.07402	2016	12	26	1	0	0
Methylosmolene	4	2.03621	2016	12	26	1	0	0
Appluimonia	2	1.03301	2016	12	26	1	0	0
Methylosmolene	9	0.930241	2016	12	26	1	0	0
Appluimonia	3	0.868469	2016	12	26	1	0	0
Chlorodinine	9	0.787318	2016	12	26	1	0	0
Chlorodinine	5	0.68739	2016	12	26	1	0	0
AGOC-3A	8	0.650429	2016	12	26	1	0	0
Methylosmolene	2	0.614891	2016	12	26	1	0	0
AGOC-3A	9	0.601803	2016	12	26	1	0	0
Chlorodinine	8	0.569352	2016	12	26	1	0	0
Methylosmolene	8	0.499122	2016	12	26	1	0	0
Chlorodinine	2	0.499105	2016	12	26	1	0	0
Appluimonia	6	0.491487	2016	12	26	1	0	0
Methylosmolene	5	0.447061	2016	12	26	1	0	0
Appluimonia	8	0.377666	2016	12	26	1	0	0
AGOC-3A	6	0.370387	2016	12	26	1	0	0
Methylosmolene	7	0.301003	2016	12	26	1	0	0
Appluimonia	7	0.220805	2016	12	26	1	0	0
Chlorodinine	6	0.204844	2016	12	26	1	0	0
Chlorodinine	3	0.200522	2016	12	26	1	0	0
Methylosmolene	6	0.190341	2016	12	26	1	0	0
Appluimonia	9	0.175254	2016	12	26	1	0	0
AGOC-3A	5	0.158175	2016	12	26	1	0	0
Appluimonia	1	0.132953	2016	12	26	1	0	0
Chlorodinine	1	0.101076	2016	12	26	1	0	0
Methylosmolene	1	0.0797903	2016	12	26	1	0	0
AGOC-3A	1	0.0657208	2016	12	26	1	0	0
Chlorodinine	7	0.0649364	2016	12	26	1	0	0
AGOC-3A	7	0.0610443	2016	12	26	1	0	0
AGOC-3A	2	0.0358165	2016	12	26	1	0	0
Appluimonia	5	0.01817	2016	12	26	1	0	0
Chlorodinine	7	2.51944	2016	12	26	2	0	0
Methylosmolene	4	2.23938	2016	12	26	2	0	0
Appluimonia	3	1.90434	2016	12	26	2	0	0
Appluimonia	4	1.85499	2016	12	26	2	0	0
AGOC-3A	4	1.84113	2016	12	26	2	0	0
Chlorodinine	4	1.73556	2016	12	26	2	0	0
Methylosmolene	9	1.42565	2016	12	26	2	0	0
AGOC-3A	3	1.22695	2016	12	26	2	0	0
Chlorodinine	9	1.15796	2016	12	26	2	0	0
Appluimonia	5	1.1273	2016	12	26	2	0	0
Appluimonia	8	0.893766	2016	12	26	2	0	0
Chlorodinine	3	0.744766	2016	12	26	2	0	0
Appluimonia	6	0.724061	2016	12	26	2	0	0
AGOC-3A	5	0.632113	2016	12	26	2	0	0
Methylosmolene	8	0.558271	2016	12	26	2	0	0
Chlorodinine	8	0.519805	2016	12	26	2	0	0
AGOC-3A	8	0.494365	2016	12	26	2	0	0
Appluimonia	7	0.477584	2016	12	26	2	0	0
Chlorodinine	6	0.399732	2016	12	26	2	0	0
Methylosmolene	5	0.374967	2016	12	26	2	0	0
Methylosmolene	6	0.363064	2016	12	26	2	0	0
Methylosmolene	3	0.355221	2016	12	26	2	0	0
AGOC-3A	9	0.278319	2016	12	26	2	0	0
AGOC-3A	6	0.27762	2016	12	26	2	0	0
Chlorodinine	1	0.236858	2016	12	26	2	0	0
Appluimonia	1	0.221976	2016	12	26	2	0	0
Methylosmolene	1	0.211627	2016	12	26	2	0	0
AGOC-3A	1	0.198845	2016	12	26	2	0	0
Chlorodinine	2	0.196867	2016	12	26	2	0	0
Methylosmolene	2	0.165641	2016	12	26	2	0	0
Chlorodinine	5	0.163571	2016	12	26	2	0	0
Appluimonia	9	0.159311	2016	12	26	2	0	0
Methylosmolene	7	0.138848	2016	12	26	2	0	0
AGOC-3A	7	0.110562	2016	12	26	2	0	0
Appluimonia	2	0.069849	2016	12	26	2	0	0
AGOC-3A	2	0.0212264	2016	12	26	2	0	0
Appluimonia	3	2.73875	2016	12	26	3	0	0
Chlorodinine	4	2.60677	2016	12	26	3	0	0
Methylosmolene	4	2.33953	2016	12	26	3	0	0
Methylosmolene	3	2.33378	2016	12	26	3	0	0
AGOC-3A	4	2.24246	2016	12	26	3	0	0
Appluimonia	4	1.99227	2016	12	26	3	0	0
Chlorodinine	3	1.59051	2016	12	26	3	0	0
Chlorodinine	7	1.24724	2016	12	26	3	0	0
Methylosmolene	5	1.16557	2016	12	26	3	0	0
Methylosmolene	8	1.03538	2016	12	26	3	0	0
Appluimonia	9	0.716007	2016	12	26	3	0	0
Chlorodinine	6	0.684017	2016	12	26	3	0	0
Chlorodinine	1	0.555554	2016	12	26	3	0	0
Methylosmolene	2	0.467753	2016	12	26	3	0	0
AGOC-3A	2	0.429475	2016	12	26	3	0	0
Chlorodinine	8	0.396374	2016	12	26	3	0	0
Appluimonia	5	0.360672	2016	12	26	3	0	0
Appluimonia	8	0.357494	2016	12	26	3	0	0
AGOC-3A	6	0.346215	2016	12	26	3	0	0
Appluimonia	7	0.335361	2016	12	26	3	0	0
AGOC-3A	9	0.29065	2016	12	26	3	0	0
AGOC-3A	3	0.283445	2016	12	26	3	0	0
Methylosmolene	9	0.276699	2016	12	26	3	0	0
Appluimonia	6	0.262832	2016	12	26	3	0	0
Methylosmolene	7	0.241853	2016	12	26	3	0	0
Methylosmolene	6	0.237929	2016	12	26	3	0	0
Chlorodinine	9	0.18166	2016	12	26	3	0	0
AGOC-3A	1	0.168266	2016	12	26	3	0	0
Appluimonia	2	0.136997	2016	12	26	3	0	0
Chlorodinine	2	0.131196	2016	12	26	3	0	0
AGOC-3A	5	0.119305	2016	12	26	3	0	0
AGOC-3A	7	0.113833	2016	12	26	3	0	0
Appluimonia	1	0.0763633	2016	12	26	3	0	0
Methylosmolene	1	0.0570669	2016	12	26	3	0	0
Chlorodinine	5	0.0376458	2016	12	26	3	0	0
AGOC-3A	8	0.0148272	2016	12	26	3	0	0
Methylosmolene	3	3.58274	2016	12	26	4	0	0
Methylosmolene	4	2.1664	2016	12	26	4	0	0
AGOC-3A	4	2.10315	2016	12	26	4	0	0
AGOC-3A	3	2.01428	2016	12	26	4	0	0
Appluimonia	4	2.01207	2016	12	26	4	0	0
Chlorodinine	4	1.83611	2016	12	26	4	0	0
Chlorodinine	5	1.7575	2016	12	26	4	0	0
Chlorodinine	3	1.64971	2016	12	26	4	0	0
Chlorodinine	2	0.951781	2016	12	26	4	0	0
Appluimonia	9	0.824935	2016	12	26	4	0	0
Chlorodinine	9	0.775267	2016	12	26	4	0	0
AGOC-3A	5	0.761784	2016	12	26	4	0	0
AGOC-3A	7	0.750512	2016	12	26	4	0	0
Methylosmolene	2	0.659072	2016	12	26	4	0	0
AGOC-3A	6	0.622692	2016	12	26	4	0	0
Methylosmolene	6	0.559534	2016	12	26	4	0	0
Methylosmolene	8	0.514248	2016	12	26	4	0	0
Appluimonia	7	0.510206	2016	12	26	4	0	0
Appluimonia	2	0.451442	2016	12	26	4	0	0
AGOC-3A	8	0.445215	2016	12	26	4	0	0
Methylosmolene	5	0.431187	2016	12	26	4	0	0
Appluimonia	8	0.407972	2016	12	26	4	0	0
Methylosmolene	9	0.407902	2016	12	26	4	0	0
Appluimonia	6	0.377762	2016	12	26	4	0	0
Chlorodinine	8	0.360363	2016	12	26	4	0	0
Appluimonia	5	0.347892	2016	12	26	4	0	0
AGOC-3A	2	0.316167	2016	12	26	4	0	0
Appluimonia	3	0.253112	2016	12	26	4	0	0
Appluimonia	1	0.197345	2016	12	26	4	0	0
Chlorodinine	6	0.187188	2016	12	26	4	0	0
Methylosmolene	1	0.126787	2016	12	26	4	0	0
Chlorodinine	7	0.117778	2016	12	26	4	0	0
AGOC-3A	9	0.100053	2016	12	26	4	0	0
Chlorodinine	1	0.0587969	2016	12	26	4	0	0
Methylosmolene	7	0.0204469	2016	12	26	4	0	0
AGOC-3A	1	0.0187554	2016	12	26	4	0	0
Appluimonia	4	2.38694	2016	12	26	5	0	0
Chlorodinine	4	2.08988	2016	12	26	5	0	0
AGOC-3A	4	2.05377	2016	12	26	5	0	0
Methylosmolene	7	1.99922	2016	12	26	5	0	0
Chlorodinine	3	1.99211	2016	12	26	5	0	0
Methylosmolene	4	1.82322	2016	12	26	5	0	0
Methylosmolene	9	1.64546	2016	12	26	5	0	0
Methylosmolene	5	1.35265	2016	12	26	5	0	0
Appluimonia	5	1.0936	2016	12	26	5	0	0
Chlorodinine	5	1.09314	2016	12	26	5	0	0
Appluimonia	3	1.01547	2016	12	26	5	0	0
AGOC-3A	3	0.99553	2016	12	26	5	0	0
Chlorodinine	7	0.78587	2016	12	26	5	0	0
AGOC-3A	8	0.736404	2016	12	26	5	0	0
Appluimonia	8	0.725844	2016	12	26	5	0	0
Appluimonia	7	0.717569	2016	12	26	5	0	0
Appluimonia	2	0.600555	2016	12	26	5	0	0
Chlorodinine	6	0.507012	2016	12	26	5	0	0
Methylosmolene	2	0.454807	2016	12	26	5	0	0
Chlorodinine	1	0.454433	2016	12	26	5	0	0
Chlorodinine	8	0.438999	2016	12	26	5	0	0
Methylosmolene	8	0.362476	2016	12	26	5	0	0
Appluimonia	6	0.345326	2016	12	26	5	0	0
Methylosmolene	1	0.335836	2016	12	26	5	0	0
AGOC-3A	9	0.318469	2016	12	26	5	0	0
AGOC-3A	2	0.27409	2016	12	26	5	0	0
AGOC-3A	5	0.273031	2016	12	26	5	0	0
Appluimonia	9	0.189145	2016	12	26	5	0	0
Appluimonia	1	0.177824	2016	12	26	5	0	0
Chlorodinine	9	0.161717	2016	12	26	5	0	0
Chlorodinine	2	0.160509	2016	12	26	5	0	0
AGOC-3A	7	0.144578	2016	12	26	5	0	0
Methylosmolene	6	0.105627	2016	12	26	5	0	0
AGOC-3A	1	0.0628896	2016	12	26	5	0	0
Methylosmolene	3	0.0396183	2016	12	26	5	0	0
AGOC-3A	6	0.0232109	2016	12	26	5	0	0
Appluimonia	4	2.33452	2016	12	26	6	0	0
AGOC-3A	4	2.1867	2016	12	26	6	0	0
Methylosmolene	4	2.18161	2016	12	26	6	0	0
Chlorodinine	4	1.88321	2016	12	26	6	0	0
Methylosmolene	3	1.82374	2016	12	26	6	0	0
AGOC-3A	5	1.48285	2016	12	26	6	0	0
Chlorodinine	3	1.16773	2016	12	26	6	0	0
Appluimonia	9	1.03358	2016	12	26	6	0	0
Methylosmolene	8	1.00892	2016	12	26	6	0	0
Appluimonia	5	0.965707	2016	12	26	6	0	0
Methylosmolene	2	0.776118	2016	12	26	6	0	0
AGOC-3A	3	0.770035	2016	12	26	6	0	0
Methylosmolene	7	0.766948	2016	12	26	6	0	0
AGOC-3A	7	0.758823	2016	12	26	6	0	0
Appluimonia	3	0.744148	2016	12	26	6	0	0
Appluimonia	8	0.624397	2016	12	26	6	0	0
AGOC-3A	8	0.604132	2016	12	26	6	0	0
AGOC-3A	1	0.589127	2016	12	26	6	0	0
Chlorodinine	7	0.51889	2016	12	26	6	0	0
Appluimonia	2	0.490252	2016	12	26	6	0	0
Methylosmolene	6	0.46797	2016	12	26	6	0	0
Chlorodinine	8	0.395058	2016	12	26	6	0	0
Chlorodinine	6	0.311408	2016	12	26	6	0	0
Methylosmolene	9	0.280357	2016	12	26	6	0	0
Appluimonia	6	0.252263	2016	12	26	6	0	0
Methylosmolene	1	0.200956	2016	12	26	6	0	0
AGOC-3A	9	0.197277	2016	12	26	6	0	0
Appluimonia	1	0.194239	2016	12	26	6	0	0
Chlorodinine	5	0.169201	2016	12	26	6	0	0
Methylosmolene	5	0.128265	2016	12	26	6	0	0
AGOC-3A	6	0.110553	2016	12	26	6	0	0
Chlorodinine	1	0.101871	2016	12	26	6	0	0
Appluimonia	7	0.101508	2016	12	26	6	0	0
Chlorodinine	9	0.0505596	2016	12	26	6	0	0
AGOC-3A	2	0.0458301	2016	12	26	6	0	0
Chlorodinine	2	0.0410798	2016	12	26	6	0	0
Methylosmolene	4	2.08725	2016	12	26	7	0	0
Chlorodinine	4	2.05581	2016	12	26	7	0	0
AGOC-3A	4	1.90222	2016	12	26	7	0	0
Appluimonia	4	1.85391	2016	12	26	7	0	0
Chlorodinine	7	1.2626	2016	12	26	7	0	0
Methylosmolene	8	1.10597	2016	12	26	7	0	0
Appluimonia	3	0.86693	2016	12	26	7	0	0
AGOC-3A	8	0.846238	2016	12	26	7	0	0
Chlorodinine	9	0.820442	2016	12	26	7	0	0
Appluimonia	8	0.817519	2016	12	26	7	0	0
Appluimonia	5	0.768464	2016	12	26	7	0	0
AGOC-3A	7	0.725192	2016	12	26	7	0	0
Appluimonia	7	0.706693	2016	12	26	7	0	0
Chlorodinine	2	0.589771	2016	12	26	7	0	0
Methylosmolene	5	0.540945	2016	12	26	7	0	0
Appluimonia	9	0.533874	2016	12	26	7	0	0
Chlorodinine	3	0.526499	2016	12	26	7	0	0
AGOC-3A	9	0.515804	2016	12	26	7	0	0
Methylosmolene	1	0.497206	2016	12	26	7	0	0
Methylosmolene	3	0.445218	2016	12	26	7	0	0
AGOC-3A	6	0.405991	2016	12	26	7	0	0
Methylosmolene	6	0.378978	2016	12	26	7	0	0
Chlorodinine	6	0.345914	2016	12	26	7	0	0
Chlorodinine	8	0.334579	2016	12	26	7	0	0
AGOC-3A	5	0.333152	2016	12	26	7	0	0
Chlorodinine	1	0.286571	2016	12	26	7	0	0
AGOC-3A	3	0.270518	2016	12	26	7	0	0
Appluimonia	6	0.246513	2016	12	26	7	0	0
Chlorodinine	5	0.164437	2016	12	26	7	0	0
AGOC-3A	2	0.153276	2016	12	26	7	0	0
Methylosmolene	9	0.142915	2016	12	26	7	0	0
Appluimonia	1	0.074748	2016	12	26	7	0	0
Appluimonia	2	0.0569388	2016	12	26	7	0	0
Methylosmolene	7	0.0205725	2016	12	26	7	0	0
AGOC-3A	1	0.0121039	2016	12	26	7	0	0
Methylosmolene	2	0.00305074	2016	12	26	7	0	0
AGOC-3A	4	2.31819	2016	12	26	8	0	0
Chlorodinine	7	2.09911	2016	12	26	8	0	0
Chlorodinine	4	2.05509	2016	12	26	8	0	0
Methylosmolene	4	2.03148	2016	12	26	8	0	0
Appluimonia	4	1.94671	2016	12	26	8	0	0
Appluimonia	3	1.71275	2016	12	26	8	0	0
Chlorodinine	3	1.26573	2016	12	26	8	0	0
Chlorodinine	9	1.01913	2016	12	26	8	0	0
Appluimonia	8	1.0099	2016	12	26	8	0	0
AGOC-3A	3	0.960494	2016	12	26	8	0	0
AGOC-3A	5	0.934857	2016	12	26	8	0	0
Appluimonia	9	0.748107	2016	12	26	8	0	0
Chlorodinine	5	0.686324	2016	12	26	8	0	0
AGOC-3A	7	0.598246	2016	12	26	8	0	0
Appluimonia	2	0.590214	2016	12	26	8	0	0
Methylosmolene	5	0.586974	2016	12	26	8	0	0
Methylosmolene	9	0.565573	2016	12	26	8	0	0
Chlorodinine	6	0.544521	2016	12	26	8	0	0
Appluimonia	7	0.512006	2016	12	26	8	0	0
Appluimonia	6	0.462966	2016	12	26	8	0	0
AGOC-3A	6	0.438369	2016	12	26	8	0	0
Methylosmolene	6	0.4127	2016	12	26	8	0	0
Appluimonia	5	0.373247	2016	12	26	8	0	0
Chlorodinine	8	0.32373	2016	12	26	8	0	0
AGOC-3A	1	0.320577	2016	12	26	8	0	0
AGOC-3A	8	0.306202	2016	12	26	8	0	0
Chlorodinine	1	0.304496	2016	12	26	8	0	0
Methylosmolene	7	0.187922	2016	12	26	8	0	0
Methylosmolene	2	0.156941	2016	12	26	8	0	0
Methylosmolene	1	0.141297	2016	12	26	8	0	0
Methylosmolene	3	0.108463	2016	12	26	8	0	0
AGOC-3A	2	0.103738	2016	12	26	8	0	0
Methylosmolene	8	0.0675888	2016	12	26	8	0	0
Appluimonia	1	0.0649913	2016	12	26	8	0	0
AGOC-3A	9	0.037357	2016	12	26	8	0	0
Chlorodinine	2	0.029643	2016	12	26	8	0	0
Chlorodinine	3	5.74832	2016	12	26	9	0	0
Chlorodinine	4	2.49671	2016	12	26	9	0	0
Appluimonia	4	2.27897	2016	12	26	9	0	0
Methylosmolene	4	1.98732	2016	12	26	9	0	0
AGOC-3A	4	1.86929	2016	12	26	9	0	0
Methylosmolene	7	1.39444	2016	12	26	9	0	0
Methylosmolene	9	1.06775	2016	12	26	9	0	0
Chlorodinine	2	1.05452	2016	12	26	9	0	0
AGOC-3A	3	0.760864	2016	12	26	9	0	0
Chlorodinine	9	0.736574	2016	12	26	9	0	0
Methylosmolene	8	0.661508	2016	12	26	9	0	0
Methylosmolene	6	0.655641	2016	12	26	9	0	0
Chlorodinine	8	0.615402	2016	12	26	9	0	0
AGOC-3A	2	0.595626	2016	12	26	9	0	0
Appluimonia	9	0.589486	2016	12	26	9	0	0
Chlorodinine	6	0.580622	2016	12	26	9	0	0
Chlorodinine	1	0.342877	2016	12	26	9	0	0
AGOC-3A	9	0.335466	2016	12	26	9	0	0
Appluimonia	5	0.325825	2016	12	26	9	0	0
AGOC-3A	7	0.320879	2016	12	26	9	0	0
Methylosmolene	3	0.297132	2016	12	26	9	0	0
Chlorodinine	7	0.261901	2016	12	26	9	0	0
Appluimonia	6	0.256213	2016	12	26	9	0	0
AGOC-3A	5	0.249272	2016	12	26	9	0	0
Appluimonia	2	0.217953	2016	12	26	9	0	0
Appluimonia	3	0.194272	2016	12	26	9	0	0
Appluimonia	7	0.179315	2016	12	26	9	0	0
Chlorodinine	5	0.17883	2016	12	26	9	0	0
AGOC-3A	1	0.178224	2016	12	26	9	0	0
Appluimonia	1	0.162192	2016	12	26	9	0	0
Appluimonia	8	0.137051	2016	12	26	9	0	0
AGOC-3A	6	0.119749	2016	12	26	9	0	0
AGOC-3A	8	0.109527	2016	12	26	9	0	0
Methylosmolene	5	0.0308418	2016	12	26	9	0	0
Methylosmolene	2	0.0278322	2016	12	26	9	0	0
Methylosmolene	1	0.0223796	2016	12	26	9	0	0
Appluimonia	6	4.07212	2016	12	26	10	0	0
Chlorodinine	4	2.42031	2016	12	26	10	0	0
AGOC-3A	4	2.13154	2016	12	26	10	0	0
Methylosmolene	4	1.86234	2016	12	26	10	0	0
AGOC-3A	7	1.77408	2016	12	26	10	0	0
Appluimonia	4	1.70501	2016	12	26	10	0	0
Appluimonia	3	1.54858	2016	12	26	10	0	0
Chlorodinine	1	1.1355	2016	12	26	10	0	0
Methylosmolene	7	1.13496	2016	12	26	10	0	0
Appluimonia	8	1.00275	2016	12	26	10	0	0
Chlorodinine	5	0.935044	2016	12	26	10	0	0
Chlorodinine	9	0.904173	2016	12	26	10	0	0
Appluimonia	9	0.750551	2016	12	26	10	0	0
Appluimonia	7	0.698971	2016	12	26	10	0	0
Chlorodinine	3	0.677072	2016	12	26	10	0	0
Chlorodinine	6	0.641278	2016	12	26	10	0	0
Methylosmolene	8	0.638918	2016	12	26	10	0	0
Chlorodinine	8	0.596155	2016	12	26	10	0	0
AGOC-3A	6	0.553507	2016	12	26	10	0	0
Chlorodinine	2	0.496298	2016	12	26	10	0	0
AGOC-3A	2	0.478884	2016	12	26	10	0	0
AGOC-3A	5	0.416846	2016	12	26	10	0	0
Methylosmolene	9	0.397482	2016	12	26	10	0	0
Methylosmolene	6	0.389201	2016	12	26	10	0	0
AGOC-3A	9	0.373237	2016	12	26	10	0	0
Chlorodinine	7	0.34454	2016	12	26	10	0	0
Methylosmolene	2	0.251873	2016	12	26	10	0	0
