key	value	date
Appluimonia	0.61054	4/26/16 10:0:0
Methylosmolene	0.58298	4/26/16 10:0:0
Chlorodinine	0.499132	4/26/16 10:0:0
Methylosmolene	0.415062	4/26/16 10:0:0
Chlorodinine	0.407857	4/26/16 10:0:0
Methylosmolene	0.402157	4/26/16 10:0:0
Chlorodinine	0.351181	4/26/16 10:0:0
AGOC-3A	0.347927	4/26/16 10:0:0
Appluimonia	0.308339	4/26/16 10:0:0
Appluimonia	0.306299	4/26/16 10:0:0
Appluimonia	0.239767	4/26/16 10:0:0
Chlorodinine	0.236065	4/26/16 10:0:0
Appluimonia	0.217041	4/26/16 10:0:0
Appluimonia	0.19422	4/26/16 10:0:0
Appluimonia	0.19419	4/26/16 10:0:0
Chlorodinine	0.169635	4/26/16 10:0:0
Methylosmolene	0.161819	4/26/16 10:0:0
AGOC-3A	0.159619	4/26/16 10:0:0
Chlorodinine	0.158306	4/26/16 10:0:0
Methylosmolene	0.144429	4/26/16 10:0:0
Chlorodinine	0.102095	4/26/16 10:0:0
AGOC-3A	0.0933947	4/26/16 10:0:0
AGOC-3A	0.0898265	4/26/16 10:0:0
Appluimonia	0.0888871	4/26/16 10:0:0
Methylosmolene	0.0708527	4/26/16 10:0:0
Chlorodinine	0.0393156	4/26/16 10:0:0
AGOC-3A	0.028737	4/26/16 10:0:0
Methylosmolene	0.0283599	4/26/16 10:0:0
AGOC-3A	0.0188078	4/26/16 10:0:0
Appluimonia	0.00487974	4/26/16 10:0:0
Appluimonia	4.39728	4/26/16 11:0:0
Appluimonia	1.28835	4/26/16 11:0:0
Chlorodinine	1.13218	4/26/16 11:0:0
Methylosmolene	0.990498	4/26/16 11:0:0
AGOC-3A	0.948271	4/26/16 11:0:0
Methylosmolene	0.794152	4/26/16 11:0:0
Chlorodinine	0.695058	4/26/16 11:0:0
Methylosmolene	0.614938	4/26/16 11:0:0
AGOC-3A	0.583121	4/26/16 11:0:0
Methylosmolene	0.553877	4/26/16 11:0:0
Chlorodinine	0.475659	4/26/16 11:0:0
AGOC-3A	0.415103	4/26/16 11:0:0
Methylosmolene	0.387574	4/26/16 11:0:0
Chlorodinine	0.371415	4/26/16 11:0:0
Appluimonia	0.358569	4/26/16 11:0:0
Appluimonia	0.328308	4/26/16 11:0:0
AGOC-3A	0.303667	4/26/16 11:0:0
Chlorodinine	0.303008	4/26/16 11:0:0
AGOC-3A	0.294077	4/26/16 11:0:0
Appluimonia	0.279831	4/26/16 11:0:0
Methylosmolene	0.262516	4/26/16 11:0:0
Chlorodinine	0.250844	4/26/16 11:0:0
Chlorodinine	0.22133	4/26/16 11:0:0
Chlorodinine	0.217677	4/26/16 11:0:0
Appluimonia	0.217533	4/26/16 11:0:0
AGOC-3A	0.173701	4/26/16 11:0:0
AGOC-3A	0.144146	4/26/16 11:0:0
AGOC-3A	0.130841	4/26/16 11:0:0
Appluimonia	0.127931	4/26/16 11:0:0
Methylosmolene	0.108825	4/26/16 11:0:0
Appluimonia	0.0885016	4/26/16 11:0:0
Methylosmolene	0.0862612	4/26/16 11:0:0
AGOC-3A	0.0512812	4/26/16 11:0:0
Appluimonia	0.0410304	4/26/16 11:0:0
Chlorodinine	0.0385024	4/26/16 11:0:0
Methylosmolene	0.0113093	4/26/16 11:0:0
Appluimonia	5.97947	4/26/16 12:0:0
Appluimonia	1.79711	4/26/16 12:0:0
Appluimonia	1.29341	4/26/16 12:0:0
AGOC-3A	1.06203	4/26/16 12:0:0
Chlorodinine	0.955997	4/26/16 12:0:0
Appluimonia	0.900878	4/26/16 12:0:0
Appluimonia	0.810682	4/26/16 12:0:0
Methylosmolene	0.774731	4/26/16 12:0:0
Chlorodinine	0.75417	4/26/16 12:0:0
AGOC-3A	0.691381	4/26/16 12:0:0
Chlorodinine	0.595174	4/26/16 12:0:0
AGOC-3A	0.540732	4/26/16 12:0:0
Chlorodinine	0.481192	4/26/16 12:0:0
Chlorodinine	0.468906	4/26/16 12:0:0
AGOC-3A	0.450067	4/26/16 12:0:0
AGOC-3A	0.442741	4/26/16 12:0:0
AGOC-3A	0.402677	4/26/16 12:0:0
AGOC-3A	0.362649	4/26/16 12:0:0
Methylosmolene	0.289791	4/26/16 12:0:0
Methylosmolene	0.282913	4/26/16 12:0:0
Chlorodinine	0.226067	4/26/16 12:0:0
Methylosmolene	0.2054	4/26/16 12:0:0
Chlorodinine	0.185952	4/26/16 12:0:0
Appluimonia	0.185474	4/26/16 12:0:0
Methylosmolene	0.16158	4/26/16 12:0:0
Chlorodinine	0.15211	4/26/16 12:0:0
AGOC-3A	0.139553	4/26/16 12:0:0
Chlorodinine	0.138864	4/26/16 12:0:0
AGOC-3A	0.125548	4/26/16 12:0:0
Methylosmolene	0.108105	4/26/16 12:0:0
Methylosmolene	0.0915312	4/26/16 12:0:0
Methylosmolene	0.076742	4/26/16 12:0:0
Appluimonia	0.0599919	4/26/16 12:0:0
Appluimonia	0.0493731	4/26/16 12:0:0
Appluimonia	0.0295419	4/26/16 12:0:0
Methylosmolene	0.0119286	4/26/16 12:0:0
Appluimonia	2.1218	4/26/16 13:0:0
Appluimonia	2.09212	4/26/16 13:0:0
AGOC-3A	0.721594	4/26/16 13:0:0
AGOC-3A	0.678143	4/26/16 13:0:0
Chlorodinine	0.653902	4/26/16 13:0:0
Methylosmolene	0.648927	4/26/16 13:0:0
Appluimonia	0.622891	4/26/16 13:0:0
Chlorodinine	0.545452	4/26/16 13:0:0
Appluimonia	0.529853	4/26/16 13:0:0
Chlorodinine	0.513148	4/26/16 13:0:0
AGOC-3A	0.487176	4/26/16 13:0:0
Methylosmolene	0.480261	4/26/16 13:0:0
Methylosmolene	0.388386	4/26/16 13:0:0
Methylosmolene	0.365762	4/26/16 13:0:0
Methylosmolene	0.319368	4/26/16 13:0:0
Chlorodinine	0.305573	4/26/16 13:0:0
Chlorodinine	0.304857	4/26/16 13:0:0
Methylosmolene	0.30341	4/26/16 13:0:0
Appluimonia	0.290328	4/26/16 13:0:0
Methylosmolene	0.287743	4/26/16 13:0:0
Chlorodinine	0.284829	4/26/16 13:0:0
AGOC-3A	0.254751	4/26/16 13:0:0
Methylosmolene	0.238267	4/26/16 13:0:0
AGOC-3A	0.2115	4/26/16 13:0:0
Appluimonia	0.185287	4/26/16 13:0:0
Methylosmolene	0.179477	4/26/16 13:0:0
Appluimonia	0.172952	4/26/16 13:0:0
Appluimonia	0.169009	4/26/16 13:0:0
Chlorodinine	0.167909	4/26/16 13:0:0
Chlorodinine	0.15229	4/26/16 13:0:0
AGOC-3A	0.146079	4/26/16 13:0:0
Chlorodinine	0.139793	4/26/16 13:0:0
AGOC-3A	0.0331476	4/26/16 13:0:0
Appluimonia	0.0261067	4/26/16 13:0:0
AGOC-3A	0.024152	4/26/16 13:0:0
AGOC-3A	0.0166416	4/26/16 13:0:0
AGOC-3A	2.68524	4/26/16 14:0:0
AGOC-3A	1.46496	4/26/16 14:0:0
Chlorodinine	1.31332	4/26/16 14:0:0
Appluimonia	1.17823	4/26/16 14:0:0
Appluimonia	0.796317	4/26/16 14:0:0
Chlorodinine	0.683514	4/26/16 14:0:0
Chlorodinine	0.639242	4/26/16 14:0:0
AGOC-3A	0.608886	4/26/16 14:0:0
Methylosmolene	0.56337	4/26/16 14:0:0
AGOC-3A	0.494289	4/26/16 14:0:0
Methylosmolene	0.484462	4/26/16 14:0:0
Appluimonia	0.471243	4/26/16 14:0:0
Methylosmolene	0.453542	4/26/16 14:0:0
Appluimonia	0.438288	4/26/16 14:0:0
Appluimonia	0.388945	4/26/16 14:0:0
Appluimonia	0.346136	4/26/16 14:0:0
Appluimonia	0.318267	4/26/16 14:0:0
Chlorodinine	0.283002	4/26/16 14:0:0
Methylosmolene	0.241634	4/26/16 14:0:0
AGOC-3A	0.208771	4/26/16 14:0:0
Chlorodinine	0.187547	4/26/16 14:0:0
Chlorodinine	0.185766	4/26/16 14:0:0
Methylosmolene	0.181067	4/26/16 14:0:0
Appluimonia	0.163342	4/26/16 14:0:0
Appluimonia	0.162239	4/26/16 14:0:0
Methylosmolene	0.133549	4/26/16 14:0:0
Chlorodinine	0.128751	4/26/16 14:0:0
Chlorodinine	0.121658	4/26/16 14:0:0
Methylosmolene	0.0848657	4/26/16 14:0:0
Methylosmolene	0.0706442	4/26/16 14:0:0
Methylosmolene	0.0562989	4/26/16 14:0:0
Chlorodinine	0.0369106	4/26/16 14:0:0
AGOC-3A	0.0361541	4/26/16 14:0:0
AGOC-3A	0.0341706	4/26/16 14:0:0
AGOC-3A	0.0328461	4/26/16 14:0:0
AGOC-3A	0.0288818	4/26/16 14:0:0
Chlorodinine	2.36629	4/26/16 15:0:0
Methylosmolene	1.69698	4/26/16 15:0:0
Chlorodinine	1.1494	4/26/16 15:0:0
AGOC-3A	0.938104	4/26/16 15:0:0
Chlorodinine	0.724802	4/26/16 15:0:0
Appluimonia	0.578848	4/26/16 15:0:0
Appluimonia	0.555035	4/26/16 15:0:0
AGOC-3A	0.548208	4/26/16 15:0:0
Appluimonia	0.528658	4/26/16 15:0:0
Appluimonia	0.437923	4/26/16 15:0:0
Chlorodinine	0.394042	4/26/16 15:0:0
Methylosmolene	0.38024	4/26/16 15:0:0
Methylosmolene	0.369295	4/26/16 15:0:0
Chlorodinine	0.366132	4/26/16 15:0:0
AGOC-3A	0.363263	4/26/16 15:0:0
Appluimonia	0.345134	4/26/16 15:0:0
Chlorodinine	0.336627	4/26/16 15:0:0
Appluimonia	0.314277	4/26/16 15:0:0
Chlorodinine	0.263592	4/26/16 15:0:0
Methylosmolene	0.251093	4/26/16 15:0:0
Methylosmolene	0.228762	4/26/16 15:0:0
AGOC-3A	0.199428	4/26/16 15:0:0
Chlorodinine	0.199013	4/26/16 15:0:0
AGOC-3A	0.184008	4/26/16 15:0:0
Appluimonia	0.181738	4/26/16 15:0:0
Appluimonia	0.159072	4/26/16 15:0:0
Methylosmolene	0.146453	4/26/16 15:0:0
AGOC-3A	0.143456	4/26/16 15:0:0
AGOC-3A	0.127032	4/26/16 15:0:0
Methylosmolene	0.12314	4/26/16 15:0:0
Methylosmolene	0.109968	4/26/16 15:0:0
AGOC-3A	0.101049	4/26/16 15:0:0
Chlorodinine	0.0894869	4/26/16 15:0:0
Methylosmolene	0.0772155	4/26/16 15:0:0
Appluimonia	0.0221095	4/26/16 15:0:0
AGOC-3A	0.0108043	4/26/16 15:0:0
Methylosmolene	0.995759	4/26/16 16:0:0
AGOC-3A	0.929583	4/26/16 16:0:0
Appluimonia	0.839797	4/26/16 16:0:0
Appluimonia	0.687613	4/26/16 16:0:0
AGOC-3A	0.605841	4/26/16 16:0:0
Appluimonia	0.603679	4/26/16 16:0:0
Chlorodinine	0.574366	4/26/16 16:0:0
Chlorodinine	0.540585	4/26/16 16:0:0
AGOC-3A	0.513197	4/26/16 16:0:0
Chlorodinine	0.498099	4/26/16 16:0:0
Appluimonia	0.476981	4/26/16 16:0:0
Chlorodinine	0.436267	4/26/16 16:0:0
AGOC-3A	0.432617	4/26/16 16:0:0
Methylosmolene	0.388573	4/26/16 16:0:0
Chlorodinine	0.381471	4/26/16 16:0:0
Methylosmolene	0.380209	4/26/16 16:0:0
Chlorodinine	0.371832	4/26/16 16:0:0
Methylosmolene	0.363865	4/26/16 16:0:0
Appluimonia	0.346554	4/26/16 16:0:0
Methylosmolene	0.336221	4/26/16 16:0:0
Methylosmolene	0.321984	4/26/16 16:0:0
Appluimonia	0.306276	4/26/16 16:0:0
AGOC-3A	0.305096	4/26/16 16:0:0
Chlorodinine	0.231967	4/26/16 16:0:0
Appluimonia	0.227713	4/26/16 16:0:0
AGOC-3A	0.196137	4/26/16 16:0:0
Chlorodinine	0.193589	4/26/16 16:0:0
AGOC-3A	0.185457	4/26/16 16:0:0
Appluimonia	0.180144	4/26/16 16:0:0
AGOC-3A	0.175297	4/26/16 16:0:0
Methylosmolene	0.165173	4/26/16 16:0:0
Methylosmolene	0.139545	4/26/16 16:0:0
Appluimonia	0.135707	4/26/16 16:0:0
Methylosmolene	0.0635368	4/26/16 16:0:0
AGOC-3A	0.0207121	4/26/16 16:0:0
Chlorodinine	0.0193084	4/26/16 16:0:0
Chlorodinine	3.82791	4/26/16 17:0:0
AGOC-3A	2.50356	4/26/16 17:0:0
Appluimonia	0.76023	4/26/16 17:0:0
Methylosmolene	0.724231	4/26/16 17:0:0
Appluimonia	0.705086	4/26/16 17:0:0
Methylosmolene	0.647181	4/26/16 17:0:0
Chlorodinine	0.6273	4/26/16 17:0:0
Chlorodinine	0.517263	4/26/16 17:0:0
Appluimonia	0.502787	4/26/16 17:0:0
Chlorodinine	0.499235	4/26/16 17:0:0
Methylosmolene	0.485316	4/26/16 17:0:0
AGOC-3A	0.446804	4/26/16 17:0:0
Methylosmolene	0.44367	4/26/16 17:0:0
AGOC-3A	0.423578	4/26/16 17:0:0
AGOC-3A	0.390835	4/26/16 17:0:0
AGOC-3A	0.389856	4/26/16 17:0:0
Chlorodinine	0.375371	4/26/16 17:0:0
Chlorodinine	0.371248	4/26/16 17:0:0
AGOC-3A	0.355715	4/26/16 17:0:0
AGOC-3A	0.352752	4/26/16 17:0:0
Methylosmolene	0.312347	4/26/16 17:0:0
AGOC-3A	0.31164	4/26/16 17:0:0
Methylosmolene	0.287801	4/26/16 17:0:0
Appluimonia	0.245914	4/26/16 17:0:0
Appluimonia	0.22153	4/26/16 17:0:0
Chlorodinine	0.193716	4/26/16 17:0:0
Chlorodinine	0.177111	4/26/16 17:0:0
Appluimonia	0.140712	4/26/16 17:0:0
Chlorodinine	0.128176	4/26/16 17:0:0
Appluimonia	0.0727711	4/26/16 17:0:0
Appluimonia	0.0684533	4/26/16 17:0:0
Methylosmolene	0.0475514	4/26/16 17:0:0
Methylosmolene	0.0396871	4/26/16 17:0:0
AGOC-3A	0.0238674	4/26/16 17:0:0
Methylosmolene	0.0226391	4/26/16 17:0:0
Appluimonia	0.00329571	4/26/16 17:0:0
Appluimonia	1.0241	4/26/16 18:0:0
Chlorodinine	1.00008	4/26/16 18:0:0
AGOC-3A	0.907	4/26/16 18:0:0
AGOC-3A	0.769584	4/26/16 18:0:0
Appluimonia	0.653553	4/26/16 18:0:0
AGOC-3A	0.64437	4/26/16 18:0:0
Chlorodinine	0.622888	4/26/16 18:0:0
Appluimonia	0.569862	4/26/16 18:0:0
Chlorodinine	0.551461	4/26/16 18:0:0
Methylosmolene	0.514641	4/26/16 18:0:0
AGOC-3A	0.513007	4/26/16 18:0:0
Chlorodinine	0.506546	4/26/16 18:0:0
Appluimonia	0.503585	4/26/16 18:0:0
AGOC-3A	0.501186	4/26/16 18:0:0
Methylosmolene	0.429681	4/26/16 18:0:0
Appluimonia	0.419463	4/26/16 18:0:0
Chlorodinine	0.412785	4/26/16 18:0:0
Methylosmolene	0.312301	4/26/16 18:0:0
Methylosmolene	0.305564	4/26/16 18:0:0
Appluimonia	0.301039	4/26/16 18:0:0
AGOC-3A	0.274562	4/26/16 18:0:0
Chlorodinine	0.263152	4/26/16 18:0:0
AGOC-3A	0.250271	4/26/16 18:0:0
AGOC-3A	0.239891	4/26/16 18:0:0
Appluimonia	0.182132	4/26/16 18:0:0
Methylosmolene	0.178595	4/26/16 18:0:0
Chlorodinine	0.178154	4/26/16 18:0:0
AGOC-3A	0.162616	4/26/16 18:0:0
Chlorodinine	0.143531	4/26/16 18:0:0
Methylosmolene	0.134901	4/26/16 18:0:0
Methylosmolene	0.106202	4/26/16 18:0:0
Methylosmolene	0.0980135	4/26/16 18:0:0
Appluimonia	0.0942571	4/26/16 18:0:0
Methylosmolene	0.0432168	4/26/16 18:0:0
Chlorodinine	0.0224844	4/26/16 18:0:0
Appluimonia	0.00200575	4/26/16 18:0:0
Methylosmolene	1.8895	4/26/16 19:0:0
Chlorodinine	1.46607	4/26/16 19:0:0
AGOC-3A	0.895467	4/26/16 19:0:0
Methylosmolene	0.70328	4/26/16 19:0:0
Appluimonia	0.67951	4/26/16 19:0:0
Methylosmolene	0.633431	4/26/16 19:0:0
Methylosmolene	0.536621	4/26/16 19:0:0
Methylosmolene	0.522686	4/26/16 19:0:0
Chlorodinine	0.520907	4/26/16 19:0:0
Methylosmolene	0.516455	4/26/16 19:0:0
Chlorodinine	0.5124	4/26/16 19:0:0
AGOC-3A	0.501766	4/26/16 19:0:0
Methylosmolene	0.439012	4/26/16 19:0:0
Appluimonia	0.433239	4/26/16 19:0:0
Chlorodinine	0.429764	4/26/16 19:0:0
Chlorodinine	0.414592	4/26/16 19:0:0
Methylosmolene	0.409731	4/26/16 19:0:0
Appluimonia	0.330651	4/26/16 19:0:0
AGOC-3A	0.296506	4/26/16 19:0:0
AGOC-3A	0.271575	4/26/16 19:0:0
AGOC-3A	0.24328	4/26/16 19:0:0
AGOC-3A	0.197317	4/26/16 19:0:0
AGOC-3A	0.172985	4/26/16 19:0:0
AGOC-3A	0.170143	4/26/16 19:0:0
Appluimonia	0.167957	4/26/16 19:0:0
Appluimonia	0.129223	4/26/16 19:0:0
Chlorodinine	0.120688	4/26/16 19:0:0
Appluimonia	0.117827	4/26/16 19:0:0
Appluimonia	0.111351	4/26/16 19:0:0
AGOC-3A	0.100592	4/26/16 19:0:0
Chlorodinine	0.0727685	4/26/16 19:0:0
Appluimonia	0.0654633	4/26/16 19:0:0
Appluimonia	0.053679	4/26/16 19:0:0
Chlorodinine	0.0477019	4/26/16 19:0:0
Chlorodinine	0.0259424	4/26/16 19:0:0
Methylosmolene	0.00164148	4/26/16 19:0:0
Appluimonia	3.15231	4/26/16 20:0:0
AGOC-3A	1.66903	4/26/16 20:0:0
AGOC-3A	0.900724	4/26/16 20:0:0
Methylosmolene	0.857855	4/26/16 20:0:0
Appluimonia	0.653103	4/26/16 20:0:0
Methylosmolene	0.618135	4/26/16 20:0:0
AGOC-3A	0.605412	4/26/16 20:0:0
Chlorodinine	0.571295	4/26/16 20:0:0
Appluimonia	0.556519	4/26/16 20:0:0
Chlorodinine	0.535314	4/26/16 20:0:0
Chlorodinine	0.533098	4/26/16 20:0:0
Chlorodinine	0.50333	4/26/16 20:0:0
Appluimonia	0.488287	4/26/16 20:0:0
Methylosmolene	0.476673	4/26/16 20:0:0
Appluimonia	0.450414	4/26/16 20:0:0
Methylosmolene	0.443522	4/26/16 20:0:0
Methylosmolene	0.433998	4/26/16 20:0:0
AGOC-3A	0.423015	4/26/16 20:0:0
Appluimonia	0.409103	4/26/16 20:0:0
Methylosmolene	0.404307	4/26/16 20:0:0
Methylosmolene	0.349667	4/26/16 20:0:0
Chlorodinine	0.295933	4/26/16 20:0:0
Chlorodinine	0.220561	4/26/16 20:0:0
AGOC-3A	0.201397	4/26/16 20:0:0
AGOC-3A	0.198394	4/26/16 20:0:0
Appluimonia	0.181099	4/26/16 20:0:0
Chlorodinine	0.118106	4/26/16 20:0:0
Chlorodinine	0.104638	4/26/16 20:0:0
AGOC-3A	0.102958	4/26/16 20:0:0
AGOC-3A	0.102669	4/26/16 20:0:0
Chlorodinine	0.0948724	4/26/16 20:0:0
Appluimonia	0.0737412	4/26/16 20:0:0
Appluimonia	0.0644967	4/26/16 20:0:0
AGOC-3A	0.0491344	4/26/16 20:0:0
Methylosmolene	0.0454018	4/26/16 20:0:0
Methylosmolene	0.0109829	4/26/16 20:0:0
Chlorodinine	5.22623	4/26/16 21:0:0
Methylosmolene	1.76806	4/26/16 21:0:0
Methylosmolene	0.976576	4/26/16 21:0:0
Chlorodinine	0.961725	4/26/16 21:0:0
Appluimonia	0.84915	4/26/16 21:0:0
AGOC-3A	0.826206	4/26/16 21:0:0
Chlorodinine	0.741179	4/26/16 21:0:0
AGOC-3A	0.701253	4/26/16 21:0:0
AGOC-3A	0.648862	4/26/16 21:0:0
Appluimonia	0.641704	4/26/16 21:0:0
Methylosmolene	0.560358	4/26/16 21:0:0
Appluimonia	0.413457	4/26/16 21:0:0
Appluimonia	0.404318	4/26/16 21:0:0
Methylosmolene	0.381007	4/26/16 21:0:0
Appluimonia	0.374004	4/26/16 21:0:0
Chlorodinine	0.349395	4/26/16 21:0:0
Appluimonia	0.341856	4/26/16 21:0:0
Methylosmolene	0.330445	4/26/16 21:0:0
Chlorodinine	0.311768	4/26/16 21:0:0
AGOC-3A	0.298057	4/26/16 21:0:0
AGOC-3A	0.218825	4/26/16 21:0:0
Methylosmolene	0.196618	4/26/16 21:0:0
Chlorodinine	0.195364	4/26/16 21:0:0
Methylosmolene	0.169539	4/26/16 21:0:0
Appluimonia	0.156218	4/26/16 21:0:0
Methylosmolene	0.155582	4/26/16 21:0:0
AGOC-3A	0.101173	4/26/16 21:0:0
Appluimonia	0.0998464	4/26/16 21:0:0
Appluimonia	0.0577869	4/26/16 21:0:0
Chlorodinine	0.0546815	4/26/16 21:0:0
Methylosmolene	0.0512963	4/26/16 21:0:0
AGOC-3A	0.0476718	4/26/16 21:0:0
AGOC-3A	0.0459332	4/26/16 21:0:0
Chlorodinine	0.0207304	4/26/16 21:0:0
AGOC-3A	0.018698	4/26/16 21:0:0
Chlorodinine	0.0106236	4/26/16 21:0:0
Chlorodinine	3.05666	4/26/16 22:0:0
Appluimonia	2.06118	4/26/16 22:0:0
AGOC-3A	1.23137	4/26/16 22:0:0
Methylosmolene	1.18329	4/26/16 22:0:0
Chlorodinine	1.16421	4/26/16 22:0:0
AGOC-3A	1.03027	4/26/16 22:0:0
Methylosmolene	0.906665	4/26/16 22:0:0
Methylosmolene	0.894665	4/26/16 22:0:0
Methylosmolene	0.893766	4/26/16 22:0:0
Methylosmolene	0.729883	4/26/16 22:0:0
Chlorodinine	0.633138	4/26/16 22:0:0
Appluimonia	0.594673	4/26/16 22:0:0
Chlorodinine	0.560996	4/26/16 22:0:0
AGOC-3A	0.481136	4/26/16 22:0:0
AGOC-3A	0.416429	4/26/16 22:0:0
AGOC-3A	0.388852	4/26/16 22:0:0
Methylosmolene	0.377762	4/26/16 22:0:0
Appluimonia	0.369285	4/26/16 22:0:0
AGOC-3A	0.356669	4/26/16 22:0:0
AGOC-3A	0.299604	4/26/16 22:0:0
Appluimonia	0.264995	4/26/16 22:0:0
Chlorodinine	0.232718	4/26/16 22:0:0
Methylosmolene	0.220207	4/26/16 22:0:0
Methylosmolene	0.19678	4/26/16 22:0:0
Appluimonia	0.186196	4/26/16 22:0:0
Appluimonia	0.17522	4/26/16 22:0:0
AGOC-3A	0.139448	4/26/16 22:0:0
Chlorodinine	0.137789	4/26/16 22:0:0
Appluimonia	0.13285	4/26/16 22:0:0
Chlorodinine	0.122675	4/26/16 22:0:0
Chlorodinine	0.111105	4/26/16 22:0:0
Chlorodinine	0.110894	4/26/16 22:0:0
Methylosmolene	0.101249	4/26/16 22:0:0
AGOC-3A	0.083164	4/26/16 22:0:0
Appluimonia	0.0590966	4/26/16 22:0:0
Appluimonia	0.0584005	4/26/16 22:0:0
Chlorodinine	7.11228	4/26/16 23:0:0
Appluimonia	2.09258	4/26/16 23:0:0
AGOC-3A	1.44416	4/26/16 23:0:0
Methylosmolene	0.940167	4/26/16 23:0:0
Appluimonia	0.791052	4/26/16 23:0:0
Chlorodinine	0.726825	4/26/16 23:0:0
Chlorodinine	0.676939	4/26/16 23:0:0
Chlorodinine	0.676647	4/26/16 23:0:0
Methylosmolene	0.655537	4/26/16 23:0:0
Methylosmolene	0.620706	4/26/16 23:0:0
Methylosmolene	0.602921	4/26/16 23:0:0
AGOC-3A	0.548752	4/26/16 23:0:0
Appluimonia	0.543643	4/26/16 23:0:0
Appluimonia	0.466636	4/26/16 23:0:0
Appluimonia	0.452393	4/26/16 23:0:0
AGOC-3A	0.407734	4/26/16 23:0:0
Chlorodinine	0.390035	4/26/16 23:0:0
Appluimonia	0.382513	4/26/16 23:0:0
AGOC-3A	0.379727	4/26/16 23:0:0
Appluimonia	0.337142	4/26/16 23:0:0
Methylosmolene	0.33237	4/26/16 23:0:0
Appluimonia	0.280166	4/26/16 23:0:0
Chlorodinine	0.261152	4/26/16 23:0:0
Chlorodinine	0.222223	4/26/16 23:0:0
AGOC-3A	0.218016	4/26/16 23:0:0
AGOC-3A	0.194099	4/26/16 23:0:0
AGOC-3A	0.179443	4/26/16 23:0:0
AGOC-3A	0.170552	4/26/16 23:0:0
AGOC-3A	0.128942	4/26/16 23:0:0
Methylosmolene	0.0998119	4/26/16 23:0:0
Methylosmolene	0.0835459	4/26/16 23:0:0
Chlorodinine	0.0754602	4/26/16 23:0:0
Methylosmolene	0.0327797	4/26/16 23:0:0
Methylosmolene	0.0301728	4/26/16 23:0:0
Appluimonia	0.0158019	4/26/16 23:0:0
Chlorodinine	0.00825042	4/26/16 23:0:0
Chlorodinine	12.84422	4/27/16 0:0:0
Chlorodinine	1.29687	4/27/16 0:0:0
Chlorodinine	1.00663	4/27/16 0:0:0
AGOC-3A	0.899467	4/27/16 0:0:0
AGOC-3A	0.794172	4/27/16 0:0:0
AGOC-3A	0.668695	4/27/16 0:0:0
Appluimonia	0.618364	4/27/16 0:0:0
Methylosmolene	0.564845	4/27/16 0:0:0
Chlorodinine	0.548621	4/27/16 0:0:0
AGOC-3A	0.525641	4/27/16 0:0:0
Methylosmolene	0.487369	4/27/16 0:0:0
Chlorodinine	0.467163	4/27/16 0:0:0
Methylosmolene	0.453198	4/27/16 0:0:0
Appluimonia	0.425501	4/27/16 0:0:0
Chlorodinine	0.416733	4/27/16 0:0:0
Appluimonia	0.40461	4/27/16 0:0:0
AGOC-3A	0.403909	4/27/16 0:0:0
Appluimonia	0.401599	4/27/16 0:0:0
Methylosmolene	0.394098	4/27/16 0:0:0
Chlorodinine	0.352978	4/27/16 0:0:0
Methylosmolene	0.352666	4/27/16 0:0:0
Methylosmolene	0.347277	4/27/16 0:0:0
Appluimonia	0.338592	4/27/16 0:0:0
Appluimonia	0.282184	4/27/16 0:0:0
Appluimonia	0.230998	4/27/16 0:0:0
AGOC-3A	0.216934	4/27/16 0:0:0
Appluimonia	0.199766	4/27/16 0:0:0
Methylosmolene	0.178532	4/27/16 0:0:0
Methylosmolene	0.174786	4/27/16 0:0:0
Chlorodinine	0.151464	4/27/16 0:0:0
Methylosmolene	0.147124	4/27/16 0:0:0
AGOC-3A	0.126366	4/27/16 0:0:0
Chlorodinine	0.0800834	4/27/16 0:0:0
AGOC-3A	0.0713341	4/27/16 0:0:0
Appluimonia	0.0571451	4/27/16 0:0:0
AGOC-3A	0.0396175	4/27/16 0:0:0
Chlorodinine	5.54259	4/27/16 1:0:0
AGOC-3A	3.29813	4/27/16 1:0:0
Methylosmolene	2.34609	4/27/16 1:0:0
AGOC-3A	0.96162	4/27/16 1:0:0
AGOC-3A	0.646523	4/27/16 1:0:0
Methylosmolene	0.603529	4/27/16 1:0:0
AGOC-3A	0.575819	4/27/16 1:0:0
Methylosmolene	0.56508	4/27/16 1:0:0
Methylosmolene	0.552332	4/27/16 1:0:0
Appluimonia	0.520981	4/27/16 1:0:0
AGOC-3A	0.509962	4/27/16 1:0:0
Chlorodinine	0.503592	4/27/16 1:0:0
Chlorodinine	0.491629	4/27/16 1:0:0
Appluimonia	0.483637	4/27/16 1:0:0
Chlorodinine	0.475196	4/27/16 1:0:0
Methylosmolene	0.403309	4/27/16 1:0:0
Chlorodinine	0.38499	4/27/16 1:0:0
Appluimonia	0.361476	4/27/16 1:0:0
Chlorodinine	0.355837	4/27/16 1:0:0
Appluimonia	0.354619	4/27/16 1:0:0
Appluimonia	0.343013	4/27/16 1:0:0
Appluimonia	0.329603	4/27/16 1:0:0
Chlorodinine	0.327854	4/27/16 1:0:0
Methylosmolene	0.282256	4/27/16 1:0:0
AGOC-3A	0.282043	4/27/16 1:0:0
Appluimonia	0.275657	4/27/16 1:0:0
AGOC-3A	0.235474	4/27/16 1:0:0
Methylosmolene	0.203758	4/27/16 1:0:0
